,bike_date,km_score,tripduration_x,bike_trip_count_x,holiday_x,weekend_x,tripduration_x,bike_trip_count_x,holiday_y,weekend_y
51,2015-02-21,0.254754652581,12.1527777778,22,0,1,12.1527777778,22,-0.298842584326,1.58200497029
280,2015-10-08,0.252989273952,14.9777897087,891,0,0,14.9777897087,891,-0.298842584326,-0.630377459427
258,2015-09-16,0.251646315895,13.5441537395,851,0,0,13.5441537395,851,-0.298842584326,-0.630377459427
193,2015-07-13,0.246794983743,12.2730453327,715,0,0,12.2730453327,715,-0.298842584326,-0.630377459427
22,2015-01-23,0.246718756328,9.99004654177,361,0,1,9.99004654177,361,-0.298842584326,1.58200497029
14,2015-01-15,0.243963566121,9.2657676976,388,0,0,9.2657676976,388,-0.298842584326,-0.630377459427
45,2015-02-15,0.242180435655,10.219047619,23,1,0,10.219047619,23,3.33707552497,-0.630377459427
329,2015-11-26,0.240100147075,20.9310354229,172,1,0,20.9310354229,172,3.33707552497,-0.630377459427
177,2015-06-27,0.239786802319,19.4954367231,130,0,1,19.4954367231,130,-0.298842584326,1.58200497029
351,2015-12-18,0.238856830095,16.0196164727,847,0,1,16.0196164727,847,-0.298842584326,1.58200497029
236,2015-08-25,0.237385672566,11.9349599059,696,0,0,11.9349599059,696,-0.298842584326,-0.630377459427
327,2015-11-24,0.236707576859,11.9029458651,877,0,0,11.9029458651,877,-0.298842584326,-0.630377459427
287,2015-10-15,0.233635673739,14.68044605,970,0,0,14.68044605,970,-0.298842584326,-0.630377459427
174,2015-06-24,0.232923521825,12.8085195604,761,0,0,12.8085195604,761,-0.298842584326,-0.630377459427
311,2015-11-08,0.228945693388,20.2247185106,410,0,0,20.2247185106,410,-0.298842584326,-0.630377459427
240,2015-08-29,0.227822289336,18.7952241097,319,0,1,18.7952241097,319,-0.298842584326,1.58200497029
115,2015-04-26,0.226893025483,27.0944575725,206,0,0,27.0944575725,206,-0.298842584326,-0.630377459427
199,2015-07-19,0.219989408374,19.0760702504,306,0,0,19.0760702504,306,-0.298842584326,-0.630377459427
299,2015-10-27,0.217879941103,14.210846333,1056,0,0,14.210846333,1056,-0.298842584326,-0.630377459427
242,2015-08-31,0.217067571195,11.8879014997,805,0,0,11.8879014997,805,-0.298842584326,-0.630377459427
15,2015-01-16,0.215714566641,8.84200044976,343,0,1,8.84200044976,343,-0.298842584326,1.58200497029
120,2015-05-01,0.210124871576,12.1524460709,627,0,1,12.1524460709,627,-0.298842584326,1.58200497029
213,2015-08-02,0.209386469592,20.1065555648,332,0,0,20.1065555648,332,-0.298842584326,-0.630377459427
152,2015-06-02,0.209126095664,9.15703265097,303,0,0,9.15703265097,303,-0.298842584326,-0.630377459427
21,2015-01-22,0.20488970604,9.59647179242,425,0,0,9.59647179242,425,-0.298842584326,-0.630377459427
67,2015-03-09,0.204292845207,12.1036572331,386,0,0,12.1036572331,386,-0.298842584326,-0.630377459427
324,2015-11-21,0.202201175245,26.1308740896,314,0,1,26.1308740896,314,-0.298842584326,1.58200497029
40,2015-02-10,0.19995507264,10.4965907867,293,0,0,10.4965907867,293,-0.298842584326,-0.630377459427
154,2015-06-04,0.199387433084,16.6278049384,785,0,0,16.6278049384,785,-0.298842584326,-0.630377459427
171,2015-06-21,0.199198046649,15.2154141343,281,0,0,15.2154141343,281,-0.298842584326,-0.630377459427
252,2015-09-10,0.197634184972,11.3141693254,342,0,0,11.3141693254,342,-0.298842584326,-0.630377459427
201,2015-07-21,0.189198322611,18.8705261554,646,0,0,18.8705261554,646,-0.298842584326,-0.630377459427
137,2015-05-18,0.183280051662,11.3260470453,726,0,0,11.3260470453,726,-0.298842584326,-0.630377459427
141,2015-05-22,0.182809098913,15.58852347,740,0,1,15.58852347,740,-0.298842584326,1.58200497029
153,2015-06-03,0.181719809025,12.3325671947,755,0,0,12.3325671947,755,-0.298842584326,-0.630377459427
46,2015-02-16,0.181538753613,10.9510822511,48,1,0,10.9510822511,48,3.33707552497,-0.630377459427
238,2015-08-27,0.179482984276,13.6563025536,746,0,0,13.6563025536,746,-0.298842584326,-0.630377459427
92,2015-04-03,0.178152921715,11.272023399,244,0,1,11.272023399,244,-0.298842584326,1.58200497029
288,2015-10-16,0.174478794687,12.7827911122,934,0,1,12.7827911122,934,-0.298842584326,1.58200497029
41,2015-02-11,0.172213399212,10.9745284161,302,0,0,10.9745284161,302,-0.298842584326,-0.630377459427
209,2015-07-29,0.171719959002,11.5624870656,670,0,0,11.5624870656,670,-0.298842584326,-0.630377459427
27,2015-01-28,0.171661359923,10.8154039052,128,0,0,10.8154039052,128,-0.298842584326,-0.630377459427
89,2015-03-31,0.169661908223,11.5665763626,366,0,0,11.5665763626,366,-0.298842584326,-0.630377459427
230,2015-08-19,0.168904776648,13.9395555139,732,0,0,13.9395555139,732,-0.298842584326,-0.630377459427
320,2015-11-17,0.166985536505,13.2479170931,909,0,0,13.2479170931,909,-0.298842584326,-0.630377459427
264,2015-09-22,0.164539733856,13.9736775756,805,0,0,13.9736775756,805,-0.298842584326,-0.630377459427
56,2015-02-26,0.162575099212,12.7825297202,275,0,0,12.7825297202,275,-0.298842584326,-0.630377459427
195,2015-07-15,0.161734677113,12.0482707067,703,0,0,12.0482707067,703,-0.298842584326,-0.630377459427
30,2015-01-31,0.161226209536,9.09713500785,55,0,1,9.09713500785,55,-0.298842584326,1.58200497029
165,2015-06-15,0.160943181004,12.8659761308,474,0,0,12.8659761308,474,-0.298842584326,-0.630377459427
142,2015-05-23,0.158299546947,25.4384005482,279,0,1,25.4384005482,279,-0.298842584326,1.58200497029
245,2015-09-03,0.156547574048,13.0083434837,761,0,0,13.0083434837,761,-0.298842584326,-0.630377459427
57,2015-02-27,0.150630104244,8.60079932105,246,0,1,8.60079932105,246,-0.298842584326,1.58200497029
321,2015-11-18,0.148902094465,14.5904199878,950,0,0,14.5904199878,950,-0.298842584326,-0.630377459427
350,2015-12-17,0.148860720647,12.79743542,480,0,0,12.79743542,480,-0.298842584326,-0.630377459427
34,2015-02-04,0.147886313892,10.5554780296,230,0,0,10.5554780296,230,-0.298842584326,-0.630377459427
237,2015-08-26,0.142107341958,11.9238274904,840,0,0,11.9238274904,840,-0.298842584326,-0.630377459427
208,2015-07-28,0.14152805556,12.7883431919,732,0,0,12.7883431919,732,-0.298842584326,-0.630377459427
331,2015-11-28,0.137355488709,19.2177712499,172,0,1,19.2177712499,172,-0.298842584326,1.58200497029
298,2015-10-26,0.134645793396,12.4228691469,1058,0,0,12.4228691469,1058,-0.298842584326,-0.630377459427
217,2015-08-06,0.134340116459,12.5135469915,809,0,0,12.5135469915,809,-0.298842584326,-0.630377459427
255,2015-09-13,0.132991160424,22.135973625,306,0,0,22.135973625,306,-0.298842584326,-0.630377459427
241,2015-08-30,0.132111286521,20.5277875385,337,0,0,20.5277875385,337,-0.298842584326,-0.630377459427
357,2015-12-24,0.131311482045,12.5103848135,537,1,0,12.5103848135,537,3.33707552497,-0.630377459427
358,2015-12-25,0.125837005235,20.6986832612,194,1,1,20.6986832612,194,3.33707552497,1.58200497029
61,2015-03-03,0.125184816773,9.64897259603,143,0,0,9.64897259603,143,-0.298842584326,-0.630377459427
111,2015-04-22,0.123580601334,17.5950171596,530,0,0,17.5950171596,530,-0.298842584326,-0.630377459427
156,2015-06-06,0.123418687713,20.0927326815,282,0,1,20.0927326815,282,-0.298842584326,1.58200497029
330,2015-11-27,0.121110242348,17.9796914799,557,1,1,17.9796914799,557,3.33707552497,1.58200497029
361,2015-12-28,0.120059033933,11.6831407774,530,0,0,11.6831407774,530,-0.298842584326,-0.630377459427
28,2015-01-29,0.116465229096,10.7383164999,203,0,0,10.7383164999,203,-0.298842584326,-0.630377459427
60,2015-03-02,0.112373983873,11.5924096313,204,0,0,11.5924096313,204,-0.298842584326,-0.630377459427
211,2015-07-31,0.110311808667,14.7565797001,676,0,1,14.7565797001,676,-0.298842584326,1.58200497029
210,2015-07-30,0.110305530651,12.0043698558,532,0,0,12.0043698558,532,-0.298842584326,-0.630377459427
197,2015-07-17,0.109877058424,12.5953369331,637,0,1,12.5953369331,637,-0.298842584326,1.58200497029
66,2015-03-08,0.109211273738,11.4159863946,71,0,0,11.4159863946,71,-0.298842584326,-0.630377459427
349,2015-12-16,0.10301627885,12.6049099504,917,0,0,12.6049099504,917,-0.298842584326,-0.630377459427
218,2015-08-07,0.101379792688,16.0861958258,709,0,1,16.0861958258,709,-0.298842584326,1.58200497029
68,2015-03-10,0.0973344533158,10.3097539801,284,0,0,10.3097539801,284,-0.298842584326,-0.630377459427
189,2015-07-09,0.0931257403539,11.2950872489,713,0,0,11.2950872489,713,-0.298842584326,-0.630377459427
340,2015-12-07,0.091015529422,11.7259144359,805,0,0,11.7259144359,805,-0.298842584326,-0.630377459427
106,2015-04-17,0.0840664161071,12.451177584,505,0,1,12.451177584,505,-0.298842584326,1.58200497029
256,2015-09-14,0.0839412022887,13.7734445835,797,0,0,13.7734445835,797,-0.298842584326,-0.630377459427
322,2015-11-19,0.081381497217,15.5252292158,401,0,0,15.5252292158,401,-0.298842584326,-0.630377459427
294,2015-10-22,0.0762407986801,15.2441820991,1205,0,0,15.2441820991,1205,-0.298842584326,-0.630377459427
80,2015-03-22,0.0731658277863,13.5580241187,119,0,0,13.5580241187,119,-0.298842584326,-0.630377459427
160,2015-06-10,0.0719683147446,13.9100832629,851,0,0,13.9100832629,851,-0.298842584326,-0.630377459427
314,2015-11-11,0.0706268478321,14.0595167358,760,1,0,14.0595167358,760,3.33707552497,-0.630377459427
93,2015-04-04,0.0696238147278,15.9597221193,144,0,1,15.9597221193,144,-0.298842584326,1.58200497029
215,2015-08-04,0.0682325239071,13.0486749615,652,0,0,13.0486749615,652,-0.298842584326,-0.630377459427
296,2015-10-24,0.0673141571355,15.1974896943,358,0,1,15.1974896943,358,-0.298842584326,1.58200497029
231,2015-08-20,0.0585459918824,15.5286619982,759,0,0,15.5286619982,759,-0.298842584326,-0.630377459427
91,2015-04-02,0.0583496472701,14.4124737481,567,0,0,14.4124737481,567,-0.298842584326,-0.630377459427
306,2015-11-03,0.0558379578844,14.4758281274,1115,0,0,14.4758281274,1115,-0.298842584326,-0.630377459427
274,2015-10-02,0.0546737216351,27.969141604,156,0,1,27.969141604,156,-0.298842584326,1.58200497029
267,2015-09-25,0.052582101754,16.9930802048,792,0,1,16.9930802048,792,-0.298842584326,1.58200497029
113,2015-04-24,0.0515618589515,10.4902151176,524,0,1,10.4902151176,524,-0.298842584326,1.58200497029
103,2015-04-14,0.051196951745,15.6395593137,529,0,0,15.6395593137,529,-0.298842584326,-0.630377459427
119,2015-04-30,0.0502041181638,12.137801296,655,0,0,12.137801296,655,-0.298842584326,-0.630377459427
246,2015-09-04,0.0455232166656,12.5458736324,692,0,1,12.5458736324,692,-0.298842584326,1.58200497029
151,2015-06-01,0.0426470555896,9.50169314472,292,0,0,9.50169314472,292,-0.298842584326,-0.630377459427
139,2015-05-20,0.0388284104108,13.2103792193,705,0,0,13.2103792193,705,-0.298842584326,-0.630377459427
254,2015-09-12,0.0365812487623,19.5291265104,269,0,1,19.5291265104,269,-0.298842584326,1.58200497029
187,2015-07-07,0.0283855529849,12.1101591186,786,0,0,12.1101591186,786,-0.298842584326,-0.630377459427
167,2015-06-17,0.0176365873919,13.3925979469,723,0,0,13.3925979469,723,-0.298842584326,-0.630377459427
158,2015-06-08,0.0152368179438,13.7621918892,772,0,0,13.7621918892,772,-0.298842584326,-0.630377459427
196,2015-07-16,0.0137114894295,13.7216985823,790,0,0,13.7216985823,790,-0.298842584326,-0.630377459427
162,2015-06-12,0.0111656309647,14.1866321052,717,0,1,14.1866321052,717,-0.298842584326,1.58200497029
166,2015-06-16,0.0109502761613,13.6867194639,700,0,0,13.6867194639,700,-0.298842584326,-0.630377459427
0,2015-01-01,0.0,20.9357142857,36,1,0,20.9357142857,36,3.33707552497,-0.630377459427
