,taxi_date,total_amount,geometry
57732639,2015-05-31,10.8,POINT (-73.97959136962891 40.75573348999024)
57733905,2015-05-31,15.3,POINT (-73.97543334960938 40.75520706176758)
57733936,2015-05-31,11.76,POINT (-73.97544860839844 40.75754547119141)
57734188,2015-05-31,7.8,POINT (-73.97557067871094 40.75840377807617)
57734195,2015-05-31,19.05,POINT (-73.98030853271484 40.7607650756836)
57734991,2015-05-31,10.56,POINT (-73.97330474853516 40.75566101074219)
57734998,2015-05-31,13.3,POINT (-73.97566223144531 40.75537109375)
57735008,2015-05-31,12.36,POINT (-73.97984313964845 40.75571823120117)
57735290,2015-05-31,38.3,POINT (-73.97559356689453 40.76102828979492)
57735295,2015-05-31,10.56,POINT (-73.98030853271484 40.76031112670898)
57735311,2015-05-31,9.0,POINT (-73.976806640625 40.76327896118164)
57735914,2015-05-31,35.8,POINT (-73.97760772705078 40.7614631652832)
57736974,2015-05-31,6.3,POINT (-73.97194671630859 40.75926971435547)
57767519,2015-05-31,15.3,POINT (-73.98059844970702 40.75992965698241)
57767534,2015-05-31,23.3,POINT (-73.98007202148438 40.75910568237305)
57767577,2015-05-31,10.3,POINT (-73.97853851318358 40.76213836669922)
57768031,2015-05-31,27.8,POINT (-73.97439575195312 40.75694274902344)
57768815,2015-05-31,9.5,POINT (-73.97570037841797 40.75564575195313)
57768859,2015-05-31,39.3,POINT (-73.97679138183594 40.75834274291992)
57769855,2015-05-31,30.8,POINT (-73.97544097900391 40.75777816772461)
57770887,2015-05-31,12.3,POINT (-73.97569274902342 40.75525665283203)
57770960,2015-05-31,28.3,POINT (-73.97476959228516 40.76171493530273)
57771153,2015-05-31,22.25,POINT (-73.97817230224609 40.7627182006836)
57784226,2015-05-31,7.8,POINT (-73.97441864013672 40.75661849975585)
57784353,2015-05-31,11.62,POINT (-73.97189331054686 40.75680160522461)
57784359,2015-05-31,21.62,POINT (-73.97781372070312 40.75873184204102)
57784411,2015-05-31,6.35,POINT (-73.97667694091797 40.75976181030273)
57785455,2015-05-31,9.3,POINT (-73.97955322265625 40.76158142089844)
57785516,2015-05-31,44.12,POINT (-73.97225952148438 40.756591796875)
57786677,2015-05-31,12.8,POINT (-73.97908020019531 40.76205825805664)
57787665,2015-05-31,13.55,POINT (-73.97278594970702 40.75648880004883)
57787757,2015-05-31,58.34,POINT (-73.97410583496094 40.75725936889648)
57788050,2015-05-31,11.75,POINT (-73.97313690185547 40.75588989257813)
57788062,2015-05-31,8.8,POINT (-73.9744415283203 40.75698089599609)
57788097,2015-05-31,12.36,POINT (-73.97138214111328 40.7576789855957)
57788194,2015-05-31,11.3,POINT (-73.97409820556641 40.75628662109375)
57788239,2015-05-31,11.8,POINT (-73.97324371337891 40.7566795349121)
57788445,2015-05-31,7.3,POINT (-73.97210693359375 40.7569580078125)
57788508,2015-05-31,12.36,POINT (-73.97503662109375 40.7558708190918)
57815853,2015-05-31,13.3,POINT (-73.97291564941406 40.75629043579102)
57816720,2015-05-31,11.3,POINT (-73.97765350341797 40.75508117675781)
57817010,2015-05-31,12.36,POINT (-73.97615051269531 40.75886535644531)
57817013,2015-05-31,6.3,POINT (-73.97740936279298 40.75432968139648)
57817103,2015-05-31,39.8,POINT (-73.97684478759766 40.76305389404297)
57817109,2015-05-31,17.9,POINT (-73.97470855712891 40.76189422607422)
57817110,2015-05-31,15.3,POINT (-73.97245025634766 40.76081466674805)
57817111,2015-05-31,51.8,POINT (-73.97836303710938 40.7617301940918)
57817482,2015-05-31,70.0,POINT (-73.97679901123048 40.7557258605957)
57817529,2015-05-31,42.34,POINT (-73.97512054443358 40.75901794433594)
57817542,2015-05-31,25.3,POINT (-73.97480010986328 40.7564697265625)
57818495,2015-05-31,11.3,POINT (-73.97543334960938 40.75982284545898)
57818624,2015-05-31,6.3,POINT (-73.97267150878906 40.75776290893555)
57818701,2015-05-31,15.96,POINT (-73.97185516357422 40.75752258300781)
57820659,2015-05-31,8.15,POINT (-73.97441101074219 40.75390243530273)
57820668,2015-05-31,8.3,POINT (-73.97824859619139 40.75421142578125)
57829206,2015-05-31,4.8,POINT (-73.97491455078125 40.75783157348633)
57829565,2015-05-31,27.3,POINT (-73.97213745117188 40.75653457641602)
57829721,2015-05-31,22.85,POINT (-73.97287750244141 40.7558822631836)
57830486,2015-05-31,13.8,POINT (-73.97544860839844 40.75651931762695)
57831144,2015-05-31,13.8,POINT (-73.97389221191406 40.75474548339844)
57832112,2015-05-31,8.8,POINT (-73.97667694091797 40.75895690917969)
57832732,2015-05-31,28.8,POINT (-73.98056793212891 40.75657653808594)
57832996,2015-05-31,52.8,POINT (-73.97193908691406 40.75747299194336)
57833908,2015-05-31,60.8,POINT (-73.97847747802734 40.76176452636719)
57858419,2015-05-31,52.8,POINT (-73.97242736816406 40.75975799560547)
57860696,2015-05-31,24.8,POINT (-73.97431182861328 40.75673294067383)
57863182,2015-05-31,11.3,POINT (-73.97927856445312 40.75941848754883)
57863193,2015-05-31,7.3,POINT (-73.98036193847656 40.75576782226562)
57863983,2015-05-31,16.8,POINT (-73.97628021240234 40.75996017456055)
57864307,2015-05-31,4.8,POINT (-73.97290802001955 40.75574111938477)
57864376,2015-05-31,6.3,POINT (-73.97449493408203 40.76086044311523)
57864880,2015-05-31,10.3,POINT (-73.97722625732422 40.75379943847656)
57864881,2015-05-31,10.3,POINT (-73.97846221923827 40.75439834594727)
57866647,2015-05-31,11.75,POINT (-73.97691345214844 40.76228332519531)
57866651,2015-05-31,23.8,POINT (-73.97221374511719 40.75620651245117)
57892129,2015-05-31,6.3,POINT (-73.97248077392578 40.75701904296875)
57892135,2015-05-31,10.0,POINT (-73.972900390625 40.76037979125977)
57892546,2015-05-31,17.16,POINT (-73.97186279296875 40.75642013549805)
57893995,2015-05-31,7.3,POINT (-73.97397613525391 40.75765228271485)
57895087,2015-05-31,9.3,POINT (-73.97315979003906 40.75528717041016)
57895145,2015-05-31,8.8,POINT (-73.9757080078125 40.75495910644531)
57897471,2015-05-31,9.3,POINT (-73.97444915771484 40.75681686401367)
57897698,2015-05-31,7.3,POINT (-73.97315216064453 40.75614929199219)
57898705,2015-05-31,16.55,POINT (-73.97392272949219 40.75720977783203)
57898839,2015-05-31,64.8,POINT (-73.97779846191406 40.76224136352539)
57898886,2015-05-31,9.3,POINT (-73.97476196289062 40.75633239746094)
57899221,2015-05-31,7.8,POINT (-73.97875213623048 40.76169204711913)
57899237,2015-05-31,9.3,POINT (-73.97917938232422 40.76200103759766)
57899379,2015-05-31,18.8,POINT (-73.97307586669923 40.75930404663085)
57899423,2015-05-31,6.3,POINT (-73.97196197509766 40.75886917114258)
57913917,2015-05-31,12.8,POINT (-73.97850799560547 40.75725173950195)
57913999,2015-05-31,12.8,POINT (-73.97866821289062 40.76169204711913)
57914249,2015-05-31,26.62,POINT (-73.97913360595702 40.76166534423828)
57914253,2015-05-31,9.95,POINT (-73.9778594970703 40.75497436523438)
57916138,2015-05-31,17.75,POINT (-73.97892761230467 40.76211929321289)
57916166,2015-05-31,10.3,POINT (-73.97573852539062 40.76111602783203)
57916173,2015-05-31,7.3,POINT (-73.97681427001955 40.75615310668945)
57916645,2015-05-31,12.3,POINT (-73.9759063720703 40.76059722900391)
57917643,2015-05-31,12.35,POINT (-73.97235107421875 40.75897979736328)
57917646,2015-05-31,9.3,POINT (-73.97486877441406 40.75398635864258)
57917657,2015-05-31,9.3,POINT (-73.97675323486328 40.75397872924805)
57917921,2015-05-31,6.3,POINT (-73.97975158691406 40.75999069213867)
57917925,2015-05-31,8.8,POINT (-73.97301483154298 40.75601959228516)
57918503,2015-05-31,8.3,POINT (-73.97426605224609 40.75678634643555)
57918624,2015-05-31,7.3,POINT (-73.97750854492188 40.76086044311523)
57919810,2015-05-31,7.25,POINT (-73.97280120849609 40.75556182861328)
57941521,2015-05-31,23.3,POINT (-73.97930145263672 40.76203155517577)
57942671,2015-05-31,14.3,POINT (-73.97795104980467 40.75424575805664)
57942680,2015-05-31,8.16,POINT (-73.9735107421875 40.75490188598633)
57942731,2015-05-31,10.3,POINT (-73.9791717529297 40.76214218139648)
57942879,2015-05-31,13.8,POINT (-73.97846984863281 40.76212310791016)
57943137,2015-05-31,22.3,POINT (-73.97460174560547 40.75430297851562)
57944139,2015-05-31,23.6,POINT (-73.97884368896483 40.7619514465332)
57944144,2015-05-31,9.95,POINT (-73.97425842285155 40.75668716430664)
57945241,2015-05-31,21.36,POINT (-73.97938537597656 40.75559616088867)
57945484,2015-05-31,13.8,POINT (-73.97808837890625 40.75762557983398)
57945513,2015-05-31,15.36,POINT (-73.97332763671875 40.75690841674805)
57945524,2015-05-31,17.8,POINT (-73.97516632080078 40.75776672363281)
57946122,2015-05-31,27.8,POINT (-73.9750442504883 40.7561912536621)
57946300,2015-05-31,5.8,POINT (-73.9807891845703 40.75949096679688)
57946354,2015-05-31,6.8,POINT (-73.97551727294923 40.7582893371582)
57946366,2015-05-31,13.3,POINT (-73.97154998779298 40.7581901550293)
57963044,2015-05-31,36.96,POINT (-73.97248077392578 40.75637435913085)
57963148,2015-05-31,8.8,POINT (-73.97422027587891 40.75869750976562)
57963279,2015-05-31,7.0,POINT (-73.97845458984375 40.75401306152344)
57963283,2015-05-31,20.15,POINT (-73.97283935546875 40.75582885742188)
57963332,2015-05-31,11.16,POINT (-73.97836303710938 40.76284790039063)
57963348,2015-05-31,11.3,POINT (-73.97859954833984 40.75673294067383)
57963377,2015-05-31,15.3,POINT (-73.97940826416014 40.76156616210938)
57963819,2015-05-31,7.3,POINT (-73.97491455078125 40.75631332397461)
57963902,2015-05-31,18.3,POINT (-73.97260284423827 40.756103515625)
57964049,2015-05-31,13.55,POINT (-73.97816467285155 40.76229095458984)
57964167,2015-05-31,13.3,POINT (-73.97319030761719 40.75677108764648)
57964249,2015-05-31,7.8,POINT (-73.97914123535155 40.75849914550781)
57965878,2015-05-31,14.3,POINT (-73.97488403320312 40.76163101196289)
57966037,2015-05-31,8.76,POINT (-73.97501373291014 40.75677871704102)
57966038,2015-05-31,8.16,POINT (-73.98064422607422 40.75801086425781)
57966355,2015-05-31,38.16,POINT (-73.97830200195312 40.75403213500977)
57984860,2015-05-31,8.3,POINT (-73.97195434570312 40.75641632080078)
57984991,2015-05-31,10.55,POINT (-73.97322082519531 40.75548934936523)
57984994,2015-05-31,11.75,POINT (-73.97559356689453 40.75810623168945)
57986355,2015-05-31,13.8,POINT (-73.97908782958984 40.75517272949219)
57986361,2015-05-31,7.3,POINT (-73.97295379638672 40.76218032836913)
57986415,2015-05-31,36.84,POINT (-73.97264099121094 40.76000213623047)
57986548,2015-05-31,15.3,POINT (-73.97837829589844 40.75508880615234)
57986784,2015-05-31,7.3,POINT (-73.97335815429686 40.75577163696289)
57987403,2015-05-31,7.3,POINT (-73.97433471679686 40.75747680664063)
57987411,2015-05-31,6.35,POINT (-73.97337341308594 40.75860214233398)
57987446,2015-05-31,61.68,POINT (-73.97846984863281 40.76169204711913)
57987781,2015-05-31,7.8,POINT (-73.97512054443358 40.75492477416992)
57988310,2015-05-31,14.8,POINT (-73.97706604003906 40.7568244934082)
58003996,2015-05-31,15.3,POINT (-73.97250366210938 40.75704574584961)
58004003,2015-05-31,19.12,POINT (-73.97342681884766 40.75712585449219)
58004175,2015-05-31,10.8,POINT (-73.98086547851562 40.75726318359375)
58005424,2015-05-31,34.8,POINT (-73.97460174560547 40.75715637207031)
58005577,2015-05-31,11.0,POINT (-73.97665405273438 40.75374221801758)
58006879,2015-05-31,8.16,POINT (-73.97786712646483 40.76272201538085)
58006902,2015-05-31,18.8,POINT (-73.97906494140625 40.7584114074707)
58006972,2015-05-31,8.3,POINT (-73.9791717529297 40.75529861450195)
58007036,2015-05-31,11.3,POINT (-73.98031616210938 40.76032638549805)
58008259,2015-05-31,11.16,POINT (-73.98099517822266 40.7591438293457)
58021694,2015-05-31,6.6,POINT (-73.97502899169923 40.75531387329102)
58022576,2015-05-31,17.16,POINT (-73.97380828857422 40.75619888305664)
58023609,2015-05-31,7.3,POINT (-73.98014068603516 40.75986480712891)
58023618,2015-05-31,9.95,POINT (-73.97207641601562 40.76022338867188)
58023917,2015-05-31,12.96,POINT (-73.97737884521484 40.75842666625977)
58024084,2015-05-31,7.3,POINT (-73.97702026367188 40.75923919677734)
58024088,2015-05-31,25.38,POINT (-73.97425079345702 40.75764083862305)
58024137,2015-05-31,10.8,POINT (-73.97975158691406 40.76147842407227)
58025399,2015-05-31,39.84,POINT (-73.97533416748048 40.75803756713867)
58025420,2015-05-31,12.36,POINT (-73.97289276123048 40.75600814819336)
58025724,2015-05-31,7.8,POINT (-73.97971343994141 40.75552368164063)
58053811,2015-05-31,12.8,POINT (-73.97599792480467 40.76052474975585)
58054293,2015-05-31,12.36,POINT (-73.97370910644531 40.75472259521485)
58054510,2015-05-31,17.3,POINT (-73.97254943847656 40.75585174560547)
58056419,2015-05-31,10.3,POINT (-73.97693634033203 40.75834655761719)
58056879,2015-05-31,15.95,POINT (-73.97944641113281 40.75518417358398)
58056889,2015-05-31,18.35,POINT (-73.97714233398438 40.75373840332031)
58056900,2015-05-31,27.3,POINT (-73.97299957275391 40.75627899169922)
58056908,2015-05-31,8.8,POINT (-73.97750854492188 40.75843048095703)
58057218,2015-05-31,12.3,POINT (-73.97467041015625 40.75683975219727)
58066321,2015-05-31,17.8,POINT (-73.97225189208984 40.76006698608398)
58066323,2015-05-31,11.0,POINT (-73.97324371337891 40.76099014282227)
58066364,2015-05-31,10.0,POINT (-73.98091125488281 40.75958633422852)
58071199,2015-05-31,19.8,POINT (-73.97279357910156 40.75540161132813)
58071906,2015-05-31,8.8,POINT (-73.97841644287109 40.76235580444336)
58072494,2015-05-31,7.3,POINT (-73.97328186035155 40.75485610961913)
58073053,2015-05-31,32.16,POINT (-73.97663879394531 40.76009368896485)
58073237,2015-05-31,23.16,POINT (-73.97190856933594 40.75714111328125)
58073569,2015-05-31,7.8,POINT (-73.97842407226562 40.76265716552734)
58073668,2015-05-31,19.3,POINT (-73.97256469726562 40.75784683227539)
58073976,2015-05-31,21.0,POINT (-73.97415924072266 40.7581787109375)
58074224,2015-05-31,11.16,POINT (-73.97518920898438 40.75579833984375)
58082753,2015-05-31,11.0,POINT (-73.97366333007811 40.75511169433594)
58083096,2015-05-31,8.8,POINT (-73.97366333007811 40.75773620605469)
58083201,2015-05-31,8.8,POINT (-73.9730911254883 40.7552490234375)
58083718,2015-05-31,38.15,POINT (-73.97950744628906 40.76207733154297)
58083924,2015-05-31,11.15,POINT (-73.97169494628906 40.75672149658203)
58085307,2015-05-31,11.8,POINT (-73.97881317138672 40.7549057006836)
58085314,2015-05-31,6.3,POINT (-73.97333526611328 40.75784683227539)
58089620,2015-05-31,11.15,POINT (-73.97969818115234 40.75885009765625)
58116515,2015-05-31,25.74,POINT (-73.97727203369139 40.75453186035156)
58119816,2015-05-31,6.96,POINT (-73.97216796875 40.756591796875)
58119822,2015-05-31,8.3,POINT (-73.97657012939453 40.76241683959961)
58119886,2015-05-31,15.3,POINT (-73.97167205810547 40.7596092224121)
58119937,2015-05-31,6.36,POINT (-73.9776611328125 40.75939178466797)
58120256,2015-05-31,22.3,POINT (-73.97972869873048 40.7607307434082)
58121686,2015-05-31,11.15,POINT (-73.97373962402342 40.75442504882813)
58121717,2015-05-31,19.8,POINT (-73.97223663330078 40.75678253173828)
58121718,2015-05-31,19.8,POINT (-73.97403717041014 40.75973129272461)
58121719,2015-05-31,7.55,POINT (-73.97868347167969 40.75648880004883)
58121729,2015-05-31,21.35,POINT (-73.97382354736328 40.75661468505859)
58121816,2015-05-31,6.96,POINT (-73.97971343994141 40.76081848144531)
58121818,2015-05-31,4.3,POINT (-73.97852325439453 40.7542724609375)
58121880,2015-05-31,22.88,POINT (-73.97460174560547 40.75397109985352)
58123847,2015-05-31,15.36,POINT (-73.98011016845702 40.75598526000977)
58123853,2015-05-31,23.76,POINT (-73.97972869873048 40.76073837280273)
58123973,2015-05-31,8.8,POINT (-73.9727783203125 40.75540542602539)
58124117,2015-05-31,13.56,POINT (-73.97314453125 40.75801849365234)
58124995,2015-05-31,16.3,POINT (-73.97190856933594 40.76002502441406)
58126125,2015-05-31,7.56,POINT (-73.97244262695312 40.75656127929688)
58126986,2015-05-31,7.3,POINT (-73.97251129150391 40.75998306274415)
58127058,2015-05-31,8.8,POINT (-73.97306823730467 40.7564697265625)
58127640,2015-05-31,56.21,POINT (-73.97911834716798 40.76240921020508)
58128516,2015-05-31,45.41,POINT (-73.97332763671875 40.75543594360352)
58129292,2015-05-31,7.8,POINT (-73.97946166992188 40.75590515136719)
58129926,2015-05-31,14.8,POINT (-73.97212219238281 40.75577545166016)
58129927,2015-05-31,12.36,POINT (-73.97364044189453 40.75420379638672)
58129957,2015-05-31,10.75,POINT (-73.97571563720702 40.75914001464844)
58130024,2015-05-31,19.8,POINT (-73.978759765625 40.75906372070313)
58131495,2015-05-31,24.3,POINT (-73.97866821289062 40.75627136230469)
58131573,2015-05-31,11.8,POINT (-73.97758483886719 40.75400161743164)
58131861,2015-05-31,6.8,POINT (-73.97320556640625 40.75548553466797)
58131868,2015-05-31,11.3,POINT (-73.97422027587891 40.75437545776367)
58165228,2015-05-31,9.3,POINT (-73.97502136230467 40.7615623474121)
58165325,2015-05-31,16.8,POINT (-73.97368621826173 40.76064300537109)
58165334,2015-05-31,7.3,POINT (-73.97516632080078 40.75804901123047)
58165487,2015-05-31,21.8,POINT (-73.97512817382812 40.76129913330078)
58165575,2015-05-31,86.05,POINT (-73.97252655029298 40.7552375793457)
58165794,2015-05-31,19.8,POINT (-73.97450256347656 40.7563362121582)
58165806,2015-05-31,20.3,POINT (-73.97195434570312 40.75639724731445)
58165853,2015-05-31,4.3,POINT (-73.97252655029298 40.75951766967773)
58166037,2015-05-31,23.3,POINT (-73.97364807128906 40.75527191162109)
58166042,2015-05-31,9.95,POINT (-73.97715759277344 40.7591667175293)
58166486,2015-05-31,6.8,POINT (-73.97792816162109 40.75724411010742)
58166488,2015-05-31,36.34,POINT (-73.97212982177734 40.75674057006836)
58166491,2015-05-31,18.8,POINT (-73.97138214111328 40.75743103027344)
58166501,2015-05-31,10.3,POINT (-73.97243499755859 40.75555801391602)
58166819,2015-05-31,12.35,POINT (-73.97437286376955 40.75663375854492)
58168066,2015-05-31,10.8,POINT (-73.97505950927734 40.75733184814453)
58168931,2015-05-31,4.0,POINT (-73.9769973754883 40.76126480102539)
58169057,2015-05-31,22.3,POINT (-73.97406005859375 40.75967407226562)
58169062,2015-05-31,21.96,POINT (-73.97154998779298 40.75760650634766)
58169137,2015-05-31,38.34,POINT (-73.9752655029297 40.75750350952149)
58169204,2015-05-31,23.3,POINT (-73.97849273681641 40.76198959350585)
58169431,2015-05-31,13.56,POINT (-73.97266387939453 40.75894165039063)
58171852,2015-05-31,21.8,POINT (-73.97747039794923 40.75772094726562)
58172289,2015-05-31,46.34,POINT (-73.9773712158203 40.75785064697266)
58172383,2015-05-31,70.01,POINT (-73.97852325439453 40.76240539550781)
58173750,2015-05-31,8.8,POINT (-73.97638702392578 40.75688552856445)
58173919,2015-05-31,9.8,POINT (-73.97524261474609 40.75469589233398)
58173929,2015-05-31,5.8,POINT (-73.97431182861328 40.7605094909668)
58175121,2015-05-31,14.76,POINT (-73.974853515625 40.75640869140625)
58175307,2015-05-31,12.88,POINT (-73.97709655761719 40.76190567016602)
58175338,2015-05-31,8.8,POINT (-73.9746551513672 40.75534057617188)
58176154,2015-05-31,7.8,POINT (-73.97891998291014 40.75729370117188)
58176255,2015-05-31,9.8,POINT (-73.97725677490234 40.7589111328125)
58176256,2015-05-31,9.3,POINT (-73.97379302978516 40.75629806518555)
58176266,2015-05-31,17.3,POINT (-73.9744415283203 40.76156616210938)
58176325,2015-05-31,8.8,POINT (-73.97711181640625 40.76332855224609)
58176330,2015-05-31,4.8,POINT (-73.97740173339844 40.75534057617188)
58176376,2015-05-31,13.3,POINT (-73.9765625 40.75978469848633)
58177848,2015-05-31,7.8,POINT (-73.97322845458984 40.75559234619141)
58178025,2015-05-31,8.8,POINT (-73.97739410400391 40.76080703735352)
58179520,2015-05-31,13.3,POINT (-73.98003387451173 40.75957107543945)
58200954,2015-05-31,11.3,POINT (-73.97496032714845 40.76155853271485)
58200976,2015-05-31,14.76,POINT (-73.97918701171875 40.76239013671875)
58201054,2015-05-31,7.3,POINT (-73.97554016113281 40.76226425170898)
58204609,2015-05-31,9.3,POINT (-73.97356414794923 40.75651168823241)
58204743,2015-05-31,8.16,POINT (-73.97763824462891 40.7579460144043)
58204837,2015-05-31,7.88,POINT (-73.9744873046875 40.75743865966797)
58204973,2015-05-31,8.8,POINT (-73.97305297851562 40.75592803955078)
58206358,2015-05-31,11.3,POINT (-73.97399139404298 40.7546501159668)
58206522,2015-05-31,5.3,POINT (-73.97854614257811 40.75420379638672)
58206726,2015-05-31,14.75,POINT (-73.97318267822266 40.75841903686523)
58207020,2015-05-31,20.8,POINT (-73.97298431396483 40.75634384155273)
58207220,2015-05-31,19.8,POINT (-73.97759246826173 40.75774765014648)
58208288,2015-05-31,12.8,POINT (-73.97187042236328 40.76007843017577)
58210476,2015-05-31,5.3,POINT (-73.97701263427734 40.75415420532227)
58210477,2015-05-31,14.8,POINT (-73.97463226318358 40.75648498535156)
58210581,2015-05-31,5.8,POINT (-73.97773742675781 40.7545166015625)
58210659,2015-05-31,29.76,POINT (-73.97989654541014 40.75542068481445)
58210660,2015-05-31,29.1,POINT (-73.9737548828125 40.75698471069336)
58210714,2015-05-31,16.56,POINT (-73.97401428222656 40.756591796875)
58213251,2015-05-31,8.3,POINT (-73.97280883789062 40.75690841674805)
58214251,2015-05-31,9.8,POINT (-73.97510528564453 40.76173782348633)
58214276,2015-05-31,6.35,POINT (-73.97922515869139 40.76236724853516)
58214277,2015-05-31,16.3,POINT (-73.97718811035155 40.75400543212891)
58214500,2015-05-31,22.3,POINT (-73.97300720214845 40.75504684448241)
58214501,2015-05-31,12.8,POINT (-73.97575378417969 40.75738525390625)
58214503,2015-05-31,11.8,POINT (-73.97180938720702 40.75640869140625)
58215396,2015-05-31,7.85,POINT (-73.97801208496094 40.76150512695313)
58215415,2015-05-31,16.56,POINT (-73.97614288330078 40.75997924804688)
58215416,2015-05-31,9.36,POINT (-73.97934722900391 40.75782012939453)
58216886,2015-05-31,17.3,POINT (-73.97754669189453 40.76012802124024)
58216893,2015-05-31,12.95,POINT (-73.97512817382812 40.75758743286133)
58217001,2015-05-31,10.56,POINT (-73.97489929199219 40.76023864746094)
58217089,2015-05-31,52.8,POINT (-73.9729766845703 40.75596237182617)
58217181,2015-05-31,17.3,POINT (-73.97213745117188 40.75696182250977)
58217185,2015-05-31,6.36,POINT (-73.97815704345702 40.75776672363281)
58217194,2015-05-31,22.8,POINT (-73.97901916503906 40.76202011108398)
58217370,2015-05-31,5.3,POINT (-73.97702789306641 40.75935745239258)
58217745,2015-05-31,18.3,POINT (-73.97227478027344 40.75689315795898)
58217862,2015-05-31,13.3,POINT (-73.97467041015625 40.76167297363281)
58218340,2015-05-31,15.38,POINT (-73.97570037841797 40.76192855834961)
58248383,2015-05-31,7.55,POINT (-73.97500610351562 40.75583648681641)
58248612,2015-05-31,11.15,POINT (-73.97325897216798 40.75557327270508)
58248736,2015-05-31,10.8,POINT (-73.97451782226562 40.75899887084961)
58249215,2015-05-31,25.3,POINT (-73.97788238525391 40.75764465332031)
58250553,2015-05-31,8.3,POINT (-73.98082733154298 40.75955200195313)
58250750,2015-05-31,16.64,POINT (-73.97183227539062 40.75675582885742)
58251469,2015-05-31,16.8,POINT (-73.98109436035155 40.75915145874024)
58252967,2015-05-31,8.3,POINT (-73.97434997558594 40.75608825683594)
58253226,2015-05-31,8.8,POINT (-73.97261810302734 40.75576782226562)
58253314,2015-05-31,11.8,POINT (-73.97234344482422 40.7579231262207)
58253323,2015-05-31,11.0,POINT (-73.97487640380859 40.75546646118164)
58253479,2015-05-31,15.95,POINT (-73.97522735595702 40.75524520874024)
58253794,2015-05-31,9.2,POINT (-73.97686767578125 40.75858688354492)
58253953,2015-05-31,15.8,POINT (-73.97837066650391 40.76247406005859)
58254027,2015-05-31,32.76,POINT (-73.97527313232422 40.75932312011719)
58254093,2015-05-31,40.55,POINT (-73.97898864746094 40.76192092895508)
58254853,2015-05-31,11.3,POINT (-73.97260284423827 40.75577163696289)
58254861,2015-05-31,7.8,POINT (-73.97544097900391 40.7564811706543)
58255747,2015-05-31,13.3,POINT (-73.97747039794923 40.75384140014648)
58256016,2015-05-31,12.3,POINT (-73.97412872314453 40.75748825073241)
58256018,2015-05-31,22.56,POINT (-73.97749328613281 40.75380325317383)
58256024,2015-05-31,12.8,POINT (-73.97528839111328 40.7562370300293)
58256050,2015-05-31,12.8,POINT (-73.9749298095703 40.76153564453125)
58256064,2015-05-31,5.3,POINT (-73.98023986816406 40.75586700439453)
58256739,2015-05-31,17.3,POINT (-73.97606658935547 40.75944137573241)
58256748,2015-05-31,16.8,POINT (-73.97672271728516 40.757568359375)
58256760,2015-05-31,8.8,POINT (-73.97489166259766 40.76165008544922)
58256827,2015-05-31,15.36,POINT (-73.97820281982422 40.75997543334961)
58256829,2015-05-31,11.8,POINT (-73.97388458251955 40.7601318359375)
58257725,2015-05-31,25.0,POINT (-73.97972869873048 40.76078796386719)
58257835,2015-05-31,25.0,POINT (-73.9796142578125 40.76010131835938)
58258624,2015-05-31,8.76,POINT (-73.98037719726562 40.76065826416016)
58261624,2015-05-31,5.8,POINT (-73.98109436035155 40.75931549072266)
58262837,2015-05-31,6.3,POINT (-73.97164916992188 40.75695037841797)
58296834,2015-05-31,8.8,POINT (-73.97206878662109 40.7573356628418)
58296917,2015-05-31,9.96,POINT (-73.97930908203125 40.7623291015625)
58296951,2015-05-31,9.8,POINT (-73.9747314453125 40.75634384155273)
58297068,2015-05-31,14.75,POINT (-73.97474670410156 40.75797271728516)
58297069,2015-05-31,11.3,POINT (-73.97402191162109 40.75748443603516)
58297279,2015-05-31,16.3,POINT (-73.97525787353516 40.76096725463867)
58297280,2015-05-31,9.3,POINT (-73.98021697998048 40.75985717773438)
58300264,2015-05-31,13.8,POINT (-73.97876739501955 40.76203918457031)
58300404,2015-05-31,8.8,POINT (-73.9716796875 40.75693511962891)
58300414,2015-05-31,27.35,POINT (-73.97646331787109 40.75742340087891)
58300743,2015-05-31,31.8,POINT (-73.97190856933594 40.75647354125977)
58300753,2015-05-31,8.8,POINT (-73.97199249267578 40.75774765014648)
58300826,2015-05-31,16.62,POINT (-73.97520446777344 40.75604629516602)
58300894,2015-05-31,6.8,POINT (-73.97908020019531 40.76102447509766)
58304091,2015-05-31,10.29,POINT (-73.97210693359375 40.75656127929688)
58304304,2015-05-31,10.3,POINT (-73.97373199462891 40.75471115112305)
58305021,2015-05-31,25.0,POINT (-73.97756195068358 40.75882339477539)
58305029,2015-05-31,17.16,POINT (-73.97289276123048 40.75590515136719)
58305144,2015-05-31,17.3,POINT (-73.97260284423827 40.75558471679688)
58305150,2015-05-31,12.8,POINT (-73.97467041015625 40.76114654541016)
58305209,2015-05-31,12.3,POINT (-73.97771453857422 40.75418090820313)
58305301,2015-05-31,14.16,POINT (-73.97197723388672 40.75717163085938)
58305359,2015-05-31,23.3,POINT (-73.97272491455078 40.75515365600585)
58305425,2015-05-31,11.8,POINT (-73.9720458984375 40.75619888305664)
58305932,2015-05-31,14.3,POINT (-73.97512054443358 40.75678253173828)
58306208,2015-05-31,14.16,POINT (-73.97711944580078 40.75904083251953)
58306213,2015-05-31,20.76,POINT (-73.97264099121094 40.75508117675781)
58306263,2015-05-31,19.56,POINT (-73.97750854492188 40.75830841064453)
58306265,2015-05-31,23.3,POINT (-73.97386932373048 40.75533676147461)
