,taxi_date,total_amount,geometry
18087748,2015-02-09,12.96,POINT (-73.97161865234375 40.75699234008789)
18087751,2015-02-09,8.76,POINT (-73.9778594970703 40.75418853759766)
18087762,2015-02-09,6.8,POINT (-73.97529602050781 40.76054000854492)
18088404,2015-02-09,7.56,POINT (-73.97583770751955 40.76031875610352)
18088408,2015-02-09,14.76,POINT (-73.97344970703125 40.75774383544922)
18088753,2015-02-09,5.8,POINT (-73.97182464599609 40.75991058349609)
18092955,2015-02-09,22.56,POINT (-73.9716796875 40.75847625732422)
18092967,2015-02-09,9.96,POINT (-73.97916412353516 40.76152801513672)
18092968,2015-02-09,20.3,POINT (-73.97760772705078 40.76285934448241)
18096611,2015-02-09,21.19,POINT (-73.97434234619139 40.76231002807617)
18096629,2015-02-09,10.8,POINT (-73.97425079345702 40.75418090820313)
18097588,2015-02-09,7.3,POINT (-73.97290802001955 40.76181411743164)
18098277,2015-02-09,10.3,POINT (-73.97567749023438 40.76333236694336)
18098278,2015-02-09,14.76,POINT (-73.97695922851562 40.75581359863281)
18098700,2015-02-09,6.8,POINT (-73.98007965087891 40.75834655761719)
18098714,2015-02-09,9.36,POINT (-73.97943878173827 40.76217651367188)
18099127,2015-02-09,5.76,POINT (-73.97572326660156 40.75579071044922)
18100214,2015-02-09,7.3,POINT (-73.97615814208984 40.76047134399415)
18100231,2015-02-09,15.96,POINT (-73.97842407226562 40.75770568847656)
18100288,2015-02-09,8.3,POINT (-73.97438049316406 40.7566795349121)
18100515,2015-02-09,12.8,POINT (-73.97512817382812 40.75545120239258)
18100528,2015-02-09,5.8,POINT (-73.97380828857422 40.76023483276367)
18101169,2015-02-09,14.16,POINT (-73.97478485107422 40.755615234375)
18101170,2015-02-09,14.12,POINT (-73.97496795654298 40.75883865356445)
18101738,2015-02-09,7.0,POINT (-73.98026275634766 40.75780868530273)
18101741,2015-02-09,13.8,POINT (-73.97755432128906 40.76317596435547)
18101835,2015-02-09,7.25,POINT (-73.97956085205078 40.76182174682617)
18101850,2015-02-09,10.3,POINT (-73.9768829345703 40.75609970092773)
18102561,2015-02-09,14.0,POINT (-73.97996520996094 40.76020812988281)
18102580,2015-02-09,11.16,POINT (-73.97666931152342 40.75871658325195)
18105063,2015-02-09,11.76,POINT (-73.97344970703125 40.75458908081055)
18105065,2015-02-09,12.2,POINT (-73.97264099121094 40.7589111328125)
18105071,2015-02-09,8.16,POINT (-73.9754180908203 40.76066589355469)
18105776,2015-02-09,16.56,POINT (-73.97502899169923 40.75605010986328)
18106252,2015-02-09,12.96,POINT (-73.97212982177734 40.75996017456055)
18106656,2015-02-09,9.3,POINT (-73.97877502441406 40.75666809082031)
18107677,2015-02-09,4.3,POINT (-73.97383880615234 40.75450134277344)
18109006,2015-02-09,12.36,POINT (-73.97586059570312 40.7605857849121)
18109218,2015-02-09,8.75,POINT (-73.97846221923827 40.75406646728516)
18110144,2015-02-09,9.8,POINT (-73.97547149658203 40.76090621948241)
18110145,2015-02-09,4.8,POINT (-73.9788818359375 40.76189041137695)
18110155,2015-02-09,9.3,POINT (-73.97903442382812 40.75617599487305)
18110240,2015-02-09,15.3,POINT (-73.97812652587891 40.76166915893555)
18110310,2015-02-09,9.12,POINT (-73.97897338867188 40.75729751586913)
18110383,2015-02-09,10.8,POINT (-73.97566986083984 40.75485229492188)
18110424,2015-02-09,13.55,POINT (-73.98004913330078 40.76059722900391)
18110427,2015-02-09,16.56,POINT (-73.97998809814453 40.75958633422852)
18111294,2015-02-09,10.8,POINT (-73.97679901123048 40.76121139526367)
18111309,2015-02-09,19.3,POINT (-73.97531890869139 40.76070785522461)
18111310,2015-02-09,15.95,POINT (-73.97786712646483 40.75556945800781)
18111586,2015-02-09,7.55,POINT (-73.97545623779298 40.76334762573241)
18111724,2015-02-09,13.55,POINT (-73.97850036621094 40.75893783569336)
18111875,2015-02-09,11.0,POINT (-73.97847747802734 40.75766372680664)
18116315,2015-02-09,11.76,POINT (-73.97885894775391 40.7588005065918)
18118406,2015-02-09,10.8,POINT (-73.97537994384766 40.75481414794922)
18119519,2015-02-09,9.8,POINT (-73.97613525390625 40.75593566894531)
18120935,2015-02-09,13.8,POINT (-73.97425079345702 40.75407028198241)
18120944,2015-02-09,5.8,POINT (-73.97446441650391 40.76240539550781)
18121604,2015-02-09,7.8,POINT (-73.97785186767578 40.75751113891602)
18121614,2015-02-09,9.3,POINT (-73.97826385498048 40.75736618041992)
18121875,2015-02-09,8.8,POINT (-73.9755859375 40.76042556762695)
18121880,2015-02-09,10.38,POINT (-73.97377014160156 40.75966644287109)
18122815,2015-02-09,8.3,POINT (-73.97175598144531 40.7592887878418)
18122824,2015-02-09,7.4,POINT (-73.97824096679686 40.75693893432617)
18122827,2015-02-09,10.8,POINT (-73.97566986083984 40.75968551635742)
18122829,2015-02-09,46.56,POINT (-73.97557830810547 40.76111602783203)
18123044,2015-02-09,7.3,POINT (-73.97312927246094 40.75933074951172)
18123548,2015-02-09,9.96,POINT (-73.97139739990234 40.75730133056641)
18127139,2015-02-09,14.76,POINT (-73.97915649414062 40.76215744018555)
18128178,2015-02-09,40.56,POINT (-73.97834014892578 40.76164245605469)
18133622,2015-02-09,9.3,POINT (-73.97543334960938 40.76121139526367)
18133624,2015-02-09,13.5,POINT (-73.97927856445312 40.76103591918945)
18133630,2015-02-09,10.55,POINT (-73.97663116455078 40.75936508178711)
18133731,2015-02-09,22.33,POINT (-73.97283935546875 40.75908279418945)
18133735,2015-02-09,11.0,POINT (-73.97754669189453 40.75843811035156)
18133738,2015-02-09,14.76,POINT (-73.97368621826173 40.75950241088867)
18133747,2015-02-09,7.3,POINT (-73.97325134277344 40.76017761230469)
18135586,2015-02-09,16.3,POINT (-73.97579193115234 40.75761413574219)
18135590,2015-02-09,6.8,POINT (-73.97588348388672 40.75542449951172)
18135592,2015-02-09,11.6,POINT (-73.971435546875 40.75727081298828)
18135633,2015-02-09,9.35,POINT (-73.97484588623048 40.75729751586913)
18136094,2015-02-09,5.8,POINT (-73.97533416748048 40.76235198974609)
18136117,2015-02-09,7.3,POINT (-73.97744750976562 40.75419616699219)
18136167,2015-02-09,14.76,POINT (-73.9727020263672 40.75621795654297)
18136174,2015-02-09,15.95,POINT (-73.97645568847656 40.75935745239258)
18136455,2015-02-09,41.13,POINT (-73.9744873046875 40.75710296630859)
18136702,2015-02-09,10.3,POINT (-73.9779739379883 40.75854873657227)
18136812,2015-02-09,28.3,POINT (-73.9791259765625 40.76210403442383)
18136817,2015-02-09,15.95,POINT (-73.97970581054686 40.76079177856445)
18136861,2015-02-09,11.3,POINT (-73.97643280029298 40.75577163696289)
18137377,2015-02-09,13.8,POINT (-73.97514343261719 40.75556182861328)
18137379,2015-02-09,21.0,POINT (-73.98045349121094 40.76058197021485)
18137384,2015-02-09,8.15,POINT (-73.9715576171875 40.75786972045898)
18137425,2015-02-09,14.15,POINT (-73.98004150390625 40.76152801513672)
18137426,2015-02-09,18.5,POINT (-73.97638702392578 40.76001358032227)
18137555,2015-02-09,12.5,POINT (-73.97283172607422 40.75913238525391)
18138237,2015-02-09,20.8,POINT (-73.97434997558594 40.76057434082031)
18138243,2015-02-09,30.0,POINT (-73.97525024414062 40.75873565673828)
18138244,2015-02-09,11.8,POINT (-73.97693634033203 40.75635528564453)
18138321,2015-02-09,10.8,POINT (-73.97422027587891 40.76288986206055)
18138323,2015-02-09,6.8,POINT (-73.97936248779298 40.76176834106445)
18138326,2015-02-09,16.8,POINT (-73.97208404541014 40.75635528564453)
18138471,2015-02-09,13.8,POINT (-73.97872161865234 40.75651550292969)
18138489,2015-02-09,14.75,POINT (-73.97828674316406 40.7542610168457)
18138555,2015-02-09,10.8,POINT (-73.97737884521484 40.76140975952149)
18138557,2015-02-09,9.3,POINT (-73.98069000244141 40.75914764404297)
18138968,2015-02-09,7.56,POINT (-73.97461700439453 40.76015090942383)
18139368,2015-02-09,5.8,POINT (-73.97780609130859 40.75777053833008)
18140970,2015-02-09,10.3,POINT (-73.97533416748048 40.76136016845703)
18141612,2015-02-09,12.8,POINT (-73.97221374511719 40.75626373291016)
18141615,2015-02-09,10.8,POINT (-73.98023986816406 40.76126861572266)
18141625,2015-02-09,6.3,POINT (-73.9752197265625 40.75571441650391)
18141727,2015-02-09,10.3,POINT (-73.97454833984375 40.75445556640625)
18143015,2015-02-09,11.8,POINT (-73.97698974609375 40.75872039794922)
18149033,2015-02-09,12.8,POINT (-73.97930908203125 40.75560760498047)
18149187,2015-02-09,5.8,POINT (-73.97600555419923 40.75807189941406)
18149191,2015-02-09,27.36,POINT (-73.97455596923827 40.75677108764648)
18149577,2015-02-09,15.3,POINT (-73.97541046142578 40.76116180419922)
18150596,2015-02-09,17.16,POINT (-73.97164916992188 40.75657653808594)
18150817,2015-02-09,5.76,POINT (-73.97264862060547 40.75687026977539)
18151714,2015-02-09,6.3,POINT (-73.97829437255859 40.7576560974121)
18151883,2015-02-09,9.8,POINT (-73.98086547851562 40.75984573364258)
18151989,2015-02-09,12.3,POINT (-73.97804260253906 40.7576789855957)
18152010,2015-02-09,69.73,POINT (-73.97674560546875 40.75513458251953)
18152193,2015-02-09,18.35,POINT (-73.97945404052734 40.75965118408203)
18152204,2015-02-09,8.8,POINT (-73.97734832763672 40.76162338256836)
18152359,2015-02-09,11.3,POINT (-73.97781372070312 40.7615623474121)
18153021,2015-02-09,8.8,POINT (-73.97763824462891 40.75984954833984)
18153041,2015-02-09,9.8,POINT (-73.97373199462891 40.7576904296875)
18153794,2015-02-09,17.15,POINT (-73.9788360595703 40.75582885742188)
18153886,2015-02-09,8.3,POINT (-73.97557830810547 40.75528717041016)
18153891,2015-02-09,9.8,POINT (-73.974365234375 40.75591659545898)
18153898,2015-02-09,12.3,POINT (-73.97544860839844 40.75536346435547)
18154150,2015-02-09,11.15,POINT (-73.97480010986328 40.75639343261719)
18154158,2015-02-09,17.8,POINT (-73.97124481201173 40.75847244262695)
18154167,2015-02-09,7.3,POINT (-73.97367095947266 40.76264953613281)
18156348,2015-02-09,9.36,POINT (-73.97279357910156 40.75970458984375)
18156353,2015-02-09,11.8,POINT (-73.97457122802734 40.75651168823241)
18156356,2015-02-09,11.16,POINT (-73.97332763671875 40.75682830810547)
18156499,2015-02-09,9.3,POINT (-73.97824859619139 40.7576904296875)
18156694,2015-02-09,23.3,POINT (-73.97544097900391 40.75449752807617)
18156707,2015-02-09,9.96,POINT (-73.97538757324219 40.76053237915039)
18156926,2015-02-09,12.8,POINT (-73.97536468505859 40.75715255737305)
18158147,2015-02-09,11.3,POINT (-73.97673797607422 40.75551605224609)
18160857,2015-02-09,8.3,POINT (-73.97756195068358 40.76129150390625)
18161138,2015-02-09,9.3,POINT (-73.97559356689453 40.75556182861328)
18161154,2015-02-09,12.25,POINT (-73.9713592529297 40.75799179077149)
18161158,2015-02-09,10.3,POINT (-73.97425079345702 40.75677108764648)
18163335,2015-02-09,10.38,POINT (-73.97426605224609 40.75947952270508)
18163344,2015-02-09,11.16,POINT (-73.97210693359375 40.76041030883789)
18163347,2015-02-09,12.74,POINT (-73.97498321533203 40.76170349121094)
18163579,2015-02-09,16.3,POINT (-73.97524261474609 40.75508117675781)
18163580,2015-02-09,9.36,POINT (-73.97755432128906 40.75628280639648)
18163600,2015-02-09,14.16,POINT (-73.97775268554686 40.76319885253906)
18164857,2015-02-09,69.76,POINT (-73.97719573974609 40.7554931640625)
18165066,2015-02-09,12.3,POINT (-73.97482299804686 40.75461959838867)
18165067,2015-02-09,6.8,POINT (-73.97412109375 40.7558708190918)
18165068,2015-02-09,10.42,POINT (-73.97938537597656 40.76007080078125)
18166405,2015-02-09,11.3,POINT (-73.97300720214845 40.75859069824219)
18167553,2015-02-09,10.3,POINT (-73.97830200195312 40.76266098022461)
18169463,2015-02-09,14.8,POINT (-73.97638702392578 40.75600433349609)
18170407,2015-02-09,20.3,POINT (-73.97579193115234 40.75485229492188)
18171776,2015-02-09,6.8,POINT (-73.97271728515625 40.75870513916016)
18171790,2015-02-09,8.8,POINT (-73.97879028320312 40.76191711425781)
18174689,2015-02-09,5.3,POINT (-73.97960662841797 40.7551383972168)
18174692,2015-02-09,7.56,POINT (-73.98085021972656 40.76006698608398)
18175893,2015-02-09,14.3,POINT (-73.97567749023438 40.75489044189453)
18175902,2015-02-09,9.8,POINT (-73.97822570800781 40.75699234008789)
18180518,2015-02-09,7.25,POINT (-73.97330474853516 40.7606086730957)
18180521,2015-02-09,9.3,POINT (-73.9807891845703 40.75953674316406)
18180524,2015-02-09,13.5,POINT (-73.97752380371094 40.75376892089844)
18182188,2015-02-09,10.8,POINT (-73.97393798828125 40.75666809082031)
18183672,2015-02-09,17.76,POINT (-73.97357940673827 40.75971984863281)
18183679,2015-02-09,32.65,POINT (-73.97990417480467 40.76000595092773)
18183786,2015-02-09,7.56,POINT (-73.9752197265625 40.75619888305664)
18183790,2015-02-09,12.96,POINT (-73.97528839111328 40.75540161132813)
18184963,2015-02-09,9.3,POINT (-73.97940826416014 40.75621032714844)
18185321,2015-02-09,22.8,POINT (-73.97871398925781 40.76157760620117)
18185329,2015-02-09,13.8,POINT (-73.97970581054686 40.76019668579102)
18185337,2015-02-09,13.3,POINT (-73.97617340087891 40.75625228881836)
18185763,2015-02-09,8.0,POINT (-73.97889709472656 40.76242828369141)
18186169,2015-02-09,9.95,POINT (-73.97870635986328 40.75562286376953)
18186263,2015-02-09,9.35,POINT (-73.97901916503906 40.76131820678711)
18186314,2015-02-09,7.3,POINT (-73.97205352783203 40.75732803344727)
18186315,2015-02-09,14.3,POINT (-73.97431182861328 40.75657272338867)
18186381,2015-02-09,9.8,POINT (-73.97354888916014 40.75753021240234)
18186384,2015-02-09,21.36,POINT (-73.97258758544923 40.75746154785156)
18186419,2015-02-09,10.0,POINT (-73.97431182861328 40.76114273071289)
18186424,2015-02-09,22.55,POINT (-73.97837829589844 40.76214599609375)
18186564,2015-02-09,10.55,POINT (-73.97322082519531 40.75971221923828)
18186690,2015-02-09,5.75,POINT (-73.97885894775391 40.75663757324219)
18186698,2015-02-09,7.8,POINT (-73.97756195068358 40.75390243530273)
18186773,2015-02-09,9.35,POINT (-73.97489929199219 40.76176452636719)
18186815,2015-02-09,7.8,POINT (-73.9730911254883 40.76034927368164)
18186816,2015-02-09,6.3,POINT (-73.97800445556641 40.75748062133789)
18186818,2015-02-09,7.0,POINT (-73.97846984863281 40.75655746459961)
18187874,2015-02-09,24.75,POINT (-73.97516632080078 40.75682830810547)
18187880,2015-02-09,11.8,POINT (-73.97447967529298 40.76176071166992)
18187933,2015-02-09,10.35,POINT (-73.97671508789062 40.75893020629883)
18187946,2015-02-09,13.8,POINT (-73.97607421875 40.75812530517577)
18189534,2015-02-09,12.35,POINT (-73.97435760498048 40.76155090332031)
18189652,2015-02-09,12.36,POINT (-73.97282409667969 40.75622177124024)
18189653,2015-02-09,21.3,POINT (-73.97208404541014 40.75872802734375)
18190835,2015-02-09,14.8,POINT (-73.97382354736328 40.75410842895508)
18190967,2015-02-09,10.8,POINT (-73.97458648681641 40.75406265258789)
18193417,2015-02-09,15.36,POINT (-73.97503662109375 40.75864791870117)
18193858,2015-02-09,7.3,POINT (-73.97872924804686 40.75652313232422)
18194235,2015-02-09,8.75,POINT (-73.97343444824219 40.75513076782227)
18194236,2015-02-09,10.3,POINT (-73.97201538085938 40.76049423217773)
18194241,2015-02-09,10.37,POINT (-73.97715759277344 40.75865936279297)
18194243,2015-02-09,7.55,POINT (-73.97968292236328 40.76144409179688)
18194294,2015-02-09,8.38,POINT (-73.97200775146483 40.75723648071289)
18195041,2015-02-09,11.8,POINT (-73.976806640625 40.76315689086913)
18195047,2015-02-09,10.0,POINT (-73.97423553466798 40.75677490234375)
18195051,2015-02-09,9.96,POINT (-73.97241973876955 40.75712585449219)
18195053,2015-02-09,15.8,POINT (-73.97520446777344 40.76090240478516)
18195206,2015-02-09,17.05,POINT (-73.98004913330078 40.75540924072266)
18196077,2015-02-09,9.1,POINT (-73.97586059570312 40.76042175292969)
18197721,2015-02-09,9.36,POINT (-73.97318267822266 40.7553825378418)
18198114,2015-02-09,11.76,POINT (-73.97164154052734 40.75734329223633)
18198123,2015-02-09,9.0,POINT (-73.97604370117188 40.7556266784668)
18198833,2015-02-09,15.3,POINT (-73.97663879394531 40.75688171386719)
18199886,2015-02-09,9.3,POINT (-73.97599792480467 40.76043701171875)
18199895,2015-02-09,11.0,POINT (-73.97421264648438 40.75897979736328)
18200351,2015-02-09,14.16,POINT (-73.97353363037109 40.755126953125)
18203501,2015-02-09,10.56,POINT (-73.97864532470702 40.75582504272461)
18203519,2015-02-09,9.2,POINT (-73.97126007080078 40.75820541381836)
18204575,2015-02-09,8.3,POINT (-73.97542572021484 40.75475311279297)
18204579,2015-02-09,11.62,POINT (-73.97252655029298 40.75859832763672)
18204928,2015-02-09,8.3,POINT (-73.97605133056641 40.75746536254883)
18204929,2015-02-09,14.76,POINT (-73.97267913818358 40.75905990600585)
18204935,2015-02-09,8.8,POINT (-73.97892761230467 40.76227188110352)
18204936,2015-02-09,6.8,POINT (-73.97299194335938 40.75835037231445)
18205101,2015-02-09,13.8,POINT (-73.9765625 40.76027297973633)
18205609,2015-02-09,10.8,POINT (-73.97620391845702 40.75725173950195)
18205611,2015-02-09,11.76,POINT (-73.98021697998048 40.76072692871094)
18205800,2015-02-09,11.76,POINT (-73.97207641601562 40.75701904296875)
18205807,2015-02-09,8.16,POINT (-73.97580718994141 40.75915908813477)
18205813,2015-02-09,12.6,POINT (-73.97836303710938 40.75404739379883)
18207440,2015-02-09,9.3,POINT (-73.97762298583984 40.75791931152344)
18207441,2015-02-09,9.3,POINT (-73.97315216064453 40.75941848754883)
18207456,2015-02-09,12.36,POINT (-73.97845458984375 40.75897216796875)
18208062,2015-02-09,13.3,POINT (-73.97585296630859 40.76032638549805)
18208108,2015-02-09,13.8,POINT (-73.98001098632812 40.75944137573241)
18208111,2015-02-09,12.96,POINT (-73.97419738769531 40.75447082519531)
18208116,2015-02-09,7.8,POINT (-73.97834014892578 40.76285171508789)
18209897,2015-02-09,13.3,POINT (-73.97744750976562 40.76213836669922)
18210336,2015-02-09,11.16,POINT (-73.97464752197266 40.75948333740234)
18211636,2015-02-09,17.16,POINT (-73.97402191162109 40.75424194335938)
18211639,2015-02-09,21.8,POINT (-73.97990417480467 40.76045989990234)
18214334,2015-02-09,12.8,POINT (-73.97630310058595 40.75679016113281)
18220283,2015-02-09,8.8,POINT (-73.97808837890625 40.76233673095703)
18220914,2015-02-09,12.36,POINT (-73.97891998291014 40.76187133789063)
18220915,2015-02-09,12.96,POINT (-73.9769973754883 40.7576904296875)
18224519,2015-02-09,9.0,POINT (-73.97754669189453 40.7552604675293)
18224522,2015-02-09,8.3,POINT (-73.97557830810547 40.75968170166016)
18225125,2015-02-09,35.76,POINT (-73.97304534912109 40.75885009765625)
18225136,2015-02-09,25.3,POINT (-73.97145080566406 40.75754165649415)
18225349,2015-02-09,16.8,POINT (-73.97870635986328 40.75632095336913)
18225387,2015-02-09,45.76,POINT (-73.9759063720703 40.76016616821289)
18225817,2015-02-09,6.8,POINT (-73.97890472412109 40.7625617980957)
18229433,2015-02-09,10.8,POINT (-73.97978210449219 40.76145172119141)
18230433,2015-02-09,8.3,POINT (-73.97263336181641 40.75590896606445)
18233768,2015-02-09,10.3,POINT (-73.97525024414062 40.76044082641602)
18235032,2015-02-09,9.95,POINT (-73.97364807128906 40.75633239746094)
18235235,2015-02-09,9.1,POINT (-73.97789764404298 40.75505065917969)
18235246,2015-02-09,11.27,POINT (-73.97209930419923 40.76016235351562)
18235499,2015-02-09,7.3,POINT (-73.97341918945312 40.7625617980957)
18235500,2015-02-09,69.73,POINT (-73.97531890869139 40.75553894042969)
18235622,2015-02-09,10.56,POINT (-73.97423553466798 40.76264572143555)
18235790,2015-02-09,17.76,POINT (-73.97212219238281 40.75748443603516)
18235850,2015-02-09,43.91,POINT (-73.97145843505859 40.75777816772461)
18235899,2015-02-09,6.3,POINT (-73.97290802001955 40.75959014892577)
18235900,2015-02-09,37.4,POINT (-73.97285461425781 40.75942611694336)
18236042,2015-02-09,4.75,POINT (-73.97434997558594 40.75968933105469)
18236173,2015-02-09,11.3,POINT (-73.97810363769531 40.76058197021485)
18236182,2015-02-09,9.35,POINT (-73.97515869140625 40.75859451293945)
18236185,2015-02-09,9.0,POINT (-73.97524261474609 40.75525283813477)
18236188,2015-02-09,9.8,POINT (-73.97944641113281 40.7578125)
18236249,2015-02-09,13.3,POINT (-73.97664642333984 40.75876235961913)
18236254,2015-02-09,10.0,POINT (-73.97422027587891 40.75579452514648)
18236257,2015-02-09,7.3,POINT (-73.97208404541014 40.75999069213867)
18236611,2015-02-09,14.75,POINT (-73.97304534912109 40.75902938842773)
18236622,2015-02-09,7.8,POINT (-73.97379302978516 40.7604866027832)
18236906,2015-02-09,6.3,POINT (-73.97238159179686 40.75934600830078)
18236920,2015-02-09,13.55,POINT (-73.97402954101562 40.75889587402344)
18236923,2015-02-09,9.3,POINT (-73.97982025146483 40.75543212890625)
18237034,2015-02-09,15.3,POINT (-73.9720001220703 40.75730514526367)
18237197,2015-02-09,12.25,POINT (-73.97415161132812 40.76264572143555)
18237252,2015-02-09,18.55,POINT (-73.97549438476562 40.75603485107422)
18237261,2015-02-09,14.1,POINT (-73.97517395019531 40.75460433959961)
18237269,2015-02-09,8.0,POINT (-73.97611236572266 40.75553512573241)
18241352,2015-02-09,15.3,POINT (-73.9716796875 40.76040649414063)
18241357,2015-02-09,6.35,POINT (-73.97594451904298 40.75601196289063)
18242353,2015-02-09,5.35,POINT (-73.97663116455078 40.75617218017577)
18242356,2015-02-09,8.3,POINT (-73.97830963134766 40.75736236572266)
18242361,2015-02-09,10.35,POINT (-73.97463989257811 40.75669479370117)
18242365,2015-02-09,8.3,POINT (-73.97531127929686 40.75815963745117)
18242459,2015-02-09,8.8,POINT (-73.97841644287109 40.76199722290039)
18242636,2015-02-09,11.8,POINT (-73.97325897216798 40.75447845458984)
18242648,2015-02-09,18.96,POINT (-73.97412872314453 40.76176452636719)
18242650,2015-02-09,10.3,POINT (-73.97864532470702 40.76034164428711)
18243429,2015-02-09,10.4,POINT (-73.97487640380859 40.75551605224609)
18243444,2015-02-09,10.3,POINT (-73.97865295410156 40.76254653930664)
18243446,2015-02-09,12.3,POINT (-73.97450256347656 40.76185989379883)
18243448,2015-02-09,13.8,POINT (-73.97706604003906 40.75856018066406)
18248488,2015-02-09,12.96,POINT (-73.97305297851562 40.76057052612305)
18248496,2015-02-09,23.76,POINT (-73.97393035888672 40.75568008422852)
18249386,2015-02-09,11.0,POINT (-73.97293853759766 40.7618293762207)
18249403,2015-02-09,18.3,POINT (-73.97759246826173 40.76232528686523)
18250599,2015-02-09,14.3,POINT (-73.97933197021484 40.75506973266602)
18250604,2015-02-09,16.8,POINT (-73.97710418701173 40.75515365600585)
18251255,2015-02-09,25.8,POINT (-73.97856903076173 40.75843811035156)
18251965,2015-02-09,8.3,POINT (-73.9764404296875 40.75568389892577)
18252284,2015-02-09,12.88,POINT (-73.98011779785155 40.76004409790039)
18255617,2015-02-09,8.0,POINT (-73.97977447509766 40.75942611694336)
18257610,2015-02-09,13.56,POINT (-73.97432708740234 40.76274108886719)
18257611,2015-02-09,15.96,POINT (-73.97518157958984 40.7610740661621)
18257612,2015-02-09,12.8,POINT (-73.97577667236328 40.75523376464844)
18257620,2015-02-09,11.16,POINT (-73.97837066650391 40.76296234130859)
18257933,2015-02-09,11.3,POINT (-73.97795104980467 40.76188278198241)
18257940,2015-02-09,10.3,POINT (-73.97402191162109 40.75973129272461)
18258769,2015-02-09,9.8,POINT (-73.97595977783203 40.76005172729492)
18258781,2015-02-09,13.8,POINT (-73.9798126220703 40.75970077514648)
18258789,2015-02-09,6.93,POINT (-73.97642517089844 40.75457382202149)
18261464,2015-02-09,13.56,POINT (-73.97528839111328 40.75522613525391)
18261473,2015-02-09,14.16,POINT (-73.97410583496094 40.75905609130859)
18262391,2015-02-09,13.3,POINT (-73.97627258300781 40.75517654418945)
18262398,2015-02-09,7.0,POINT (-73.9749755859375 40.75606536865234)
18265912,2015-02-09,10.56,POINT (-73.97517395019531 40.76153564453125)
18265916,2015-02-09,11.62,POINT (-73.98043060302734 40.76021957397461)
18268155,2015-02-09,16.56,POINT (-73.97509765625 40.75559234619141)
18268165,2015-02-09,16.3,POINT (-73.97545623779298 40.75607681274415)
18268993,2015-02-09,9.25,POINT (-73.97695159912109 40.75922012329102)
18269559,2015-02-09,8.76,POINT (-73.97887420654298 40.7561912536621)
18269566,2015-02-09,6.3,POINT (-73.97499847412109 40.75704193115234)
18269573,2015-02-09,6.8,POINT (-73.98091125488281 40.75946044921875)
18274773,2015-02-09,20.8,POINT (-73.97360992431641 40.75728607177734)
18274923,2015-02-09,7.3,POINT (-73.97676086425781 40.75823974609375)
18274928,2015-02-09,6.3,POINT (-73.97901153564453 40.76213836669922)
18274929,2015-02-09,10.8,POINT (-73.97183227539062 40.75698471069336)
18274932,2015-02-09,8.8,POINT (-73.97840118408203 40.75690460205078)
18275695,2015-02-09,6.3,POINT (-73.97727966308595 40.75814056396485)
18276182,2015-02-09,6.42,POINT (-73.9747314453125 40.75648880004883)
18276625,2015-02-09,10.56,POINT (-73.97833251953125 40.75910949707031)
18276799,2015-02-09,11.8,POINT (-73.97518157958984 40.75532913208008)
18277038,2015-02-09,11.3,POINT (-73.97254943847656 40.75579071044922)
18277281,2015-02-09,9.3,POINT (-73.97872161865234 40.759521484375)
18277374,2015-02-09,8.8,POINT (-73.97522735595702 40.76135635375977)
18277376,2015-02-09,8.3,POINT (-73.97990417480467 40.7615966796875)
18277442,2015-02-09,7.3,POINT (-73.9720001220703 40.75660705566406)
18277824,2015-02-09,7.56,POINT (-73.97466278076173 40.75914001464844)
18278050,2015-02-09,15.36,POINT (-73.97966003417969 40.75818634033203)
18278052,2015-02-09,12.95,POINT (-73.97810363769531 40.75723648071289)
18278058,2015-02-09,8.3,POINT (-73.97795104980467 40.75649642944336)
18278297,2015-02-09,13.3,POINT (-73.97430419921875 40.75974273681641)
18278313,2015-02-09,21.35,POINT (-73.97772979736328 40.7552490234375)
18278903,2015-02-09,15.35,POINT (-73.9760208129883 40.7585563659668)
18278908,2015-02-09,17.75,POINT (-73.97565460205078 40.75502777099609)
18278913,2015-02-09,6.8,POINT (-73.97233581542969 40.7581672668457)
18278924,2015-02-09,7.3,POINT (-73.97347259521484 40.75473785400391)
18278979,2015-02-09,8.75,POINT (-73.97521209716798 40.7619514465332)
18278997,2015-02-09,7.55,POINT (-73.9752655029297 40.7563591003418)
18279124,2015-02-09,17.3,POINT (-73.97708129882812 40.75862884521485)
18279851,2015-02-09,11.0,POINT (-73.97502136230467 40.761474609375)
18280261,2015-02-09,13.8,POINT (-73.97528839111328 40.7580451965332)
18280267,2015-02-09,14.76,POINT (-73.97475433349609 40.75520324707031)
18280270,2015-02-09,12.36,POINT (-73.97602844238281 40.75534820556641)
18280279,2015-02-09,8.0,POINT (-73.97611999511719 40.76146697998047)
18283366,2015-02-09,11.6,POINT (-73.97563934326173 40.75478363037109)
18283512,2015-02-09,11.8,POINT (-73.974853515625 40.76190948486328)
18283521,2015-02-09,13.55,POINT (-73.98101806640625 40.75911712646485)
18283529,2015-02-09,19.3,POINT (-73.97536468505859 40.75540542602539)
18283616,2015-02-09,11.75,POINT (-73.97700500488281 40.75621032714844)
18283622,2015-02-09,13.56,POINT (-73.97454071044923 40.75906753540039)
18283627,2015-02-09,13.56,POINT (-73.97547149658203 40.75780868530273)
18283633,2015-02-09,14.15,POINT (-73.97823333740234 40.75940322875977)
18283713,2015-02-09,8.15,POINT (-73.97200775146483 40.75638198852539)
