,taxi_date,total_amount,geometry
6725419,2015-01-27,12.36,POINT (-73.97522735595702 40.75823974609375)
6734268,2015-01-27,11.16,POINT (-73.97226715087891 40.75956344604492)
6734285,2015-01-27,9.96,POINT (-73.97221374511719 40.75716018676758)
6740244,2015-01-27,11.0,POINT (-73.97832489013672 40.75886535644531)
6742196,2015-01-27,12.36,POINT (-73.97328948974609 40.76068496704102)
6742199,2015-01-27,14.6,POINT (-73.97605133056641 40.75547027587891)
6742977,2015-01-27,5.3,POINT (-73.97154998779298 40.75851821899415)
6743030,2015-01-27,15.38,POINT (-73.97617340087891 40.75595855712891)
6744399,2015-01-27,9.3,POINT (-73.97451782226562 40.75703048706055)
6744404,2015-01-27,6.0,POINT (-73.98058319091797 40.76084899902344)
6750654,2015-01-27,12.8,POINT (-73.97759246826173 40.75899887084961)
6751904,2015-01-27,20.8,POINT (-73.97176361083984 40.75954055786133)
6752989,2015-01-27,8.3,POINT (-73.9727020263672 40.7610969543457)
6752991,2015-01-27,10.56,POINT (-73.97528839111328 40.75550079345703)
6755209,2015-01-27,9.36,POINT (-73.97263336181641 40.75616836547852)
6758341,2015-01-27,7.3,POINT (-73.97970581054686 40.76127624511719)
6760391,2015-01-27,4.56,POINT (-73.97804260253906 40.76155090332031)
6760905,2015-01-27,6.36,POINT (-73.97713470458984 40.75620651245117)
6761615,2015-01-27,11.15,POINT (-73.97599029541014 40.75600051879883)
6761645,2015-01-27,12.3,POINT (-73.97528839111328 40.75775146484375)
6761794,2015-01-27,26.3,POINT (-73.97522735595702 40.75820541381836)
6762244,2015-01-27,6.3,POINT (-73.97892761230467 40.75586318969727)
6763014,2015-01-27,12.8,POINT (-73.97468566894531 40.75904846191406)
6763071,2015-01-27,11.15,POINT (-73.97307586669923 40.75981521606445)
6763332,2015-01-27,5.8,POINT (-73.97800445556641 40.75944137573241)
6763338,2015-01-27,7.8,POINT (-73.97429656982422 40.75965118408203)
6775718,2015-01-27,10.8,POINT (-73.97940826416014 40.7620735168457)
6783297,2015-01-27,12.68,POINT (-73.97309875488281 40.75633239746094)
6783302,2015-01-27,6.8,POINT (-73.97736358642578 40.76137161254883)
6784110,2015-01-27,13.8,POINT (-73.9739532470703 40.75455093383789)
6784891,2015-01-27,10.8,POINT (-73.97283935546875 40.75633239746094)
6786610,2015-01-27,6.3,POINT (-73.97476959228516 40.75669860839844)
6795167,2015-01-27,8.3,POINT (-73.9739532470703 40.76071166992188)
6795171,2015-01-27,7.3,POINT (-73.98086547851562 40.76002502441406)
6796185,2015-01-27,8.8,POINT (-73.97721099853516 40.75848388671875)
6798635,2015-01-27,11.16,POINT (-73.97913360595702 40.76054000854492)
6798652,2015-01-27,12.3,POINT (-73.97418975830078 40.75599670410156)
6802202,2015-01-27,15.8,POINT (-73.9752197265625 40.75868225097656)
6802213,2015-01-27,6.8,POINT (-73.97463226318358 40.76219940185547)
6803507,2015-01-27,7.3,POINT (-73.97611999511719 40.75736236572266)
6803511,2015-01-27,8.5,POINT (-73.97937774658203 40.75597381591797)
6804589,2015-01-27,10.3,POINT (-73.97871398925781 40.76147079467773)
6804774,2015-01-27,8.15,POINT (-73.97315216064453 40.75624465942383)
6804777,2015-01-27,8.8,POINT (-73.97269439697266 40.75638580322266)
6804838,2015-01-27,7.3,POINT (-73.9803466796875 40.76062774658203)
6805506,2015-01-27,12.05,POINT (-73.97710418701173 40.76318359375)
6805508,2015-01-27,38.09,POINT (-73.97284698486328 40.75739669799805)
6805791,2015-01-27,9.35,POINT (-73.97604370117188 40.75980758666992)
6805970,2015-01-27,11.6,POINT (-73.97437286376955 40.75703430175781)
6806011,2015-01-27,9.3,POINT (-73.974853515625 40.7583122253418)
6806099,2015-01-27,24.8,POINT (-73.9742431640625 40.75407791137695)
6806100,2015-01-27,6.3,POINT (-73.97461700439453 40.75602340698241)
6807044,2015-01-27,6.96,POINT (-73.97855377197266 40.75677871704102)
6819162,2015-01-27,10.3,POINT (-73.97289276123048 40.75775146484375)
6827096,2015-01-27,13.3,POINT (-73.97853851318358 40.76258087158203)
6828484,2015-01-27,12.0,POINT (-73.97598266601562 40.76057434082031)
6836033,2015-01-27,5.8,POINT (-73.97846221923827 40.7571907043457)
6836036,2015-01-27,6.8,POINT (-73.97544860839844 40.76258087158203)
6836037,2015-01-27,12.09,POINT (-73.97795867919923 40.75727081298828)
6841243,2015-01-27,8.5,POINT (-73.97529602050781 40.76149749755859)
6841451,2015-01-27,6.89,POINT (-73.97202301025391 40.75744247436523)
6844515,2015-01-27,14.69,POINT (-73.97173309326173 40.75797653198241)
6844518,2015-01-27,8.3,POINT (-73.97897338867188 40.76234817504883)
6844524,2015-01-27,8.76,POINT (-73.97191619873048 40.75957107543945)
6844564,2015-01-27,12.8,POINT (-73.97867584228516 40.76175308227539)
6844789,2015-01-27,6.3,POINT (-73.97958374023438 40.76159286499024)
6844793,2015-01-27,6.8,POINT (-73.97809600830078 40.75692749023438)
6844798,2015-01-27,7.0,POINT (-73.97743988037109 40.76264953613281)
6845462,2015-01-27,18.35,POINT (-73.97613525390625 40.76033401489258)
6845466,2015-01-27,14.75,POINT (-73.97500610351562 40.76154327392577)
6845471,2015-01-27,13.5,POINT (-73.97517395019531 40.75809860229492)
6845589,2015-01-27,17.75,POINT (-73.97772216796875 40.75712203979492)
6845593,2015-01-27,9.35,POINT (-73.98077392578125 40.75901794433594)
6846258,2015-01-27,11.76,POINT (-73.97853851318358 40.7623291015625)
6846362,2015-01-27,15.35,POINT (-73.97948455810547 40.7609977722168)
6846403,2015-01-27,6.36,POINT (-73.97601318359375 40.75725173950195)
6846824,2015-01-27,15.34,POINT (-73.97145080566406 40.75802993774415)
6863974,2015-01-27,7.88,POINT (-73.97601318359375 40.75482177734375)
6865989,2015-01-27,11.16,POINT (-73.97950744628906 40.76111221313477)
6865998,2015-01-27,6.8,POINT (-73.97637939453125 40.75855255126953)
6865999,2015-01-27,8.0,POINT (-73.97390747070312 40.75518035888672)
6867635,2015-01-27,23.3,POINT (-73.97396850585938 40.75476837158203)
6867640,2015-01-27,8.3,POINT (-73.97199249267578 40.75773239135742)
6870055,2015-01-27,11.62,POINT (-73.97386932373048 40.75973129272461)
6876565,2015-01-27,11.3,POINT (-73.97938537597656 40.75573348999024)
6876578,2015-01-27,12.3,POINT (-73.97514343261719 40.76165008544922)
6876579,2015-01-27,12.74,POINT (-73.97966766357422 40.76056671142577)
6879371,2015-01-27,14.5,POINT (-73.97647094726562 40.75884246826172)
6879373,2015-01-27,11.76,POINT (-73.97626495361328 40.75493240356445)
6881884,2015-01-27,14.0,POINT (-73.97223663330078 40.75871658325195)
6881891,2015-01-27,6.3,POINT (-73.97888946533203 40.76210021972656)
6884490,2015-01-27,6.8,POINT (-73.97818756103516 40.75501251220703)
6884803,2015-01-27,8.6,POINT (-73.97783660888672 40.75955963134766)
6887139,2015-01-27,15.3,POINT (-73.97650909423827 40.75552368164063)
6887145,2015-01-27,8.3,POINT (-73.97802734375 40.76313400268555)
6888968,2015-01-27,5.75,POINT (-73.978515625 40.75449752807617)
6889168,2015-01-27,5.8,POINT (-73.97510528564453 40.76006317138672)
6889172,2015-01-27,6.8,POINT (-73.97221374511719 40.7591667175293)
6889605,2015-01-27,19.1,POINT (-73.97357940673827 40.76045608520508)
6890197,2015-01-27,14.76,POINT (-73.97422027587891 40.76264953613281)
6890198,2015-01-27,13.55,POINT (-73.972412109375 40.75643539428711)
6890749,2015-01-27,9.3,POINT (-73.97798919677734 40.75733947753906)
6890754,2015-01-27,10.8,POINT (-73.97377014160156 40.75870132446289)
6890765,2015-01-27,16.55,POINT (-73.97329711914062 40.75466537475585)
6890766,2015-01-27,8.15,POINT (-73.97512054443358 40.75526428222656)
6890825,2015-01-27,7.3,POINT (-73.9737548828125 40.76055908203125)
6890828,2015-01-27,17.8,POINT (-73.98094177246094 40.75943374633789)
6890871,2015-01-27,6.8,POINT (-73.97711181640625 40.7563705444336)
6891120,2015-01-27,9.0,POINT (-73.97971343994141 40.76147079467773)
6891136,2015-01-27,12.8,POINT (-73.97541046142578 40.75539016723633)
6891138,2015-01-27,4.3,POINT (-73.97978973388672 40.75923538208008)
6891139,2015-01-27,5.8,POINT (-73.9803466796875 40.7606086730957)
6905530,2015-01-27,9.96,POINT (-73.97439575195312 40.75445175170898)
6914623,2015-01-27,16.3,POINT (-73.973388671875 40.76100921630859)
6924466,2015-01-27,12.36,POINT (-73.97274017333984 40.76107025146485)
6924468,2015-01-27,4.8,POINT (-73.97660064697266 40.75883865356445)
6924898,2015-01-27,8.3,POINT (-73.97385406494141 40.75651931762695)
6924928,2015-01-27,11.16,POINT (-73.97557830810547 40.75741577148438)
6924929,2015-01-27,8.8,POINT (-73.97629547119139 40.75964736938477)
6931866,2015-01-27,8.3,POINT (-73.97959136962891 40.76152038574219)
6931870,2015-01-27,6.3,POINT (-73.97830200195312 40.76010131835938)
6934083,2015-01-27,19.3,POINT (-73.97528076171875 40.75654602050781)
6936233,2015-01-27,9.3,POINT (-73.97476959228516 40.75402069091797)
6936387,2015-01-27,7.8,POINT (-73.98038482666014 40.75917434692383)
6936415,2015-01-27,11.15,POINT (-73.97377014160156 40.75518417358398)
6936420,2015-01-27,13.55,POINT (-73.97869873046875 40.75875854492188)
6936424,2015-01-27,6.8,POINT (-73.97542572021484 40.7611198425293)
6937167,2015-01-27,22.85,POINT (-73.976318359375 40.76261520385742)
6937184,2015-01-27,8.8,POINT (-73.97792816162109 40.76306533813477)
6937751,2015-01-27,8.8,POINT (-73.97576904296875 40.75529098510742)
6937974,2015-01-27,11.16,POINT (-73.97508239746094 40.76111602783203)
6937982,2015-01-27,13.8,POINT (-73.97814178466798 40.7552604675293)
6937990,2015-01-27,7.8,POINT (-73.97354888916014 40.76068115234375)
6938277,2015-01-27,8.8,POINT (-73.97776794433594 40.75917816162109)
6956251,2015-01-27,7.3,POINT (-73.97779846191406 40.75785827636719)
6961206,2015-01-27,9.3,POINT (-73.97405242919923 40.76063919067383)
6963628,2015-01-27,13.8,POINT (-73.97505950927734 40.76151275634766)
6963637,2015-01-27,5.3,POINT (-73.97440338134766 40.75681304931641)
6971100,2015-01-27,15.2,POINT (-73.97993469238281 40.76065444946289)
6976387,2015-01-27,18.36,POINT (-73.97292327880859 40.75774765014648)
6976398,2015-01-27,10.3,POINT (-73.9720001220703 40.75635147094727)
6983996,2015-01-27,8.3,POINT (-73.97523498535155 40.75918579101562)
6984012,2015-01-27,6.3,POINT (-73.97432708740234 40.75656890869141)
6988416,2015-01-27,10.56,POINT (-73.97771453857422 40.76298522949219)
6988425,2015-01-27,5.76,POINT (-73.97228240966798 40.75670623779297)
6988524,2015-01-27,6.3,POINT (-73.97515106201173 40.76153182983398)
6988593,2015-01-27,6.8,POINT (-73.97531127929686 40.75643539428711)
6989022,2015-01-27,5.3,POINT (-73.97488403320312 40.76054382324219)
6989025,2015-01-27,10.55,POINT (-73.9730224609375 40.75575256347656)
6989034,2015-01-27,16.55,POINT (-73.98107147216798 40.75755310058594)
6989192,2015-01-27,9.3,POINT (-73.979736328125 40.76039123535156)
6989194,2015-01-27,15.3,POINT (-73.97569274902342 40.75803756713867)
6989195,2015-01-27,6.3,POINT (-73.97393798828125 40.75724411010742)
6989587,2015-01-27,10.3,POINT (-73.97243499755859 40.75846862792969)
6989588,2015-01-27,13.55,POINT (-73.97976684570312 40.7591552734375)
6989659,2015-01-27,7.8,POINT (-73.9783477783203 40.75670623779297)
6989823,2015-01-27,5.8,POINT (-73.97570037841797 40.76115036010742)
6989827,2015-01-27,12.95,POINT (-73.97510528564453 40.7563591003418)
6990258,2015-01-27,16.8,POINT (-73.97624206542969 40.7557373046875)
6990265,2015-01-27,10.3,POINT (-73.97625732421875 40.75595092773438)
6990267,2015-01-27,9.75,POINT (-73.97925567626955 40.76119995117188)
6990278,2015-01-27,15.95,POINT (-73.97740173339844 40.7551155090332)
6990365,2015-01-27,18.95,POINT (-73.97922515869139 40.76069259643555)
6990371,2015-01-27,13.56,POINT (-73.97535705566406 40.76313781738281)
6991328,2015-01-27,5.8,POINT (-73.97773742675781 40.75781631469727)
6991338,2015-01-27,7.56,POINT (-73.97939300537109 40.75524139404297)
6991347,2015-01-27,8.84,POINT (-73.9752197265625 40.75602340698241)
6992681,2015-01-27,25.38,POINT (-73.97568511962891 40.76087188720703)
6995215,2015-01-27,9.96,POINT (-73.97573852539062 40.76087188720703)
6998884,2015-01-27,12.2,POINT (-73.97676849365234 40.75933074951172)
7006490,2015-01-27,15.3,POINT (-73.97727203369139 40.7573471069336)
7010762,2015-01-27,11.8,POINT (-73.97554016113281 40.75791931152344)
7010763,2015-01-27,7.3,POINT (-73.97245788574219 40.75651931762695)
7015285,2015-01-27,9.9,POINT (-73.97510528564453 40.75651931762695)
7015288,2015-01-27,11.16,POINT (-73.97890472412109 40.75661849975585)
7022966,2015-01-27,7.8,POINT (-73.97679138183594 40.76324844360352)
7022967,2015-01-27,8.8,POINT (-73.97463989257811 40.7576904296875)
7024943,2015-01-27,8.76,POINT (-73.97426605224609 40.75983428955078)
7024953,2015-01-27,15.36,POINT (-73.97280120849609 40.75632095336913)
7024960,2015-01-27,9.36,POINT (-73.98050689697266 40.76072692871094)
7033087,2015-01-27,5.8,POINT (-73.97533416748048 40.75627899169922)
7033876,2015-01-27,5.3,POINT (-73.9771728515625 40.75831985473633)
7033928,2015-01-27,8.76,POINT (-73.97553253173827 40.7596549987793)
7033952,2015-01-27,6.3,POINT (-73.97820281982422 40.75521087646485)
7033954,2015-01-27,7.85,POINT (-73.9785614013672 40.75418090820313)
7034068,2015-01-27,7.8,POINT (-73.9715576171875 40.75733184814453)
7034131,2015-01-27,11.8,POINT (-73.97438812255859 40.7563362121582)
7034341,2015-01-27,13.8,POINT (-73.97675323486328 40.7631721496582)
7034360,2015-01-27,18.3,POINT (-73.97991180419923 40.75891876220703)
7035985,2015-01-27,6.3,POINT (-73.9763946533203 40.75888442993164)
7036018,2015-01-27,8.3,POINT (-73.97330474853516 40.75882720947266)
7036029,2015-01-27,10.3,POINT (-73.97872161865234 40.76259613037109)
7036109,2015-01-27,6.8,POINT (-73.97824096679686 40.75738143920898)
7036125,2015-01-27,8.3,POINT (-73.97566223144531 40.75477981567383)
7036131,2015-01-27,16.64,POINT (-73.97147369384766 40.75832748413085)
7036134,2015-01-27,9.36,POINT (-73.97891235351562 40.75671005249024)
7036138,2015-01-27,14.8,POINT (-73.97752380371094 40.75476455688477)
7036142,2015-01-27,6.3,POINT (-73.97446441650391 40.75849151611328)
7036577,2015-01-27,7.8,POINT (-73.9730224609375 40.75563430786133)
7039496,2015-01-27,18.5,POINT (-73.97885894775391 40.75883102416992)
7043379,2015-01-27,15.3,POINT (-73.97693634033203 40.75595855712891)
7053034,2015-01-27,13.8,POINT (-73.97502136230467 40.76147842407227)
7060607,2015-01-27,12.3,POINT (-73.97518157958984 40.75563049316406)
7070207,2015-01-27,13.56,POINT (-73.97210693359375 40.75640869140625)
7075792,2015-01-27,6.8,POINT (-73.97728729248048 40.75836563110352)
7075809,2015-01-27,11.76,POINT (-73.97486114501955 40.75858306884766)
7083185,2015-01-27,26.8,POINT (-73.97318267822266 40.7558708190918)
7084004,2015-01-27,8.3,POINT (-73.97537231445312 40.75994110107422)
7084005,2015-01-27,15.3,POINT (-73.97591400146483 40.75746536254883)
7084006,2015-01-27,16.8,POINT (-73.97746276855469 40.75862884521485)
7084009,2015-01-27,9.75,POINT (-73.97564697265625 40.75509643554688)
7084026,2015-01-27,8.3,POINT (-73.97948455810547 40.76133346557617)
7084074,2015-01-27,11.76,POINT (-73.97818756103516 40.76240158081055)
7084875,2015-01-27,10.8,POINT (-73.9756317138672 40.75530624389648)
7084910,2015-01-27,11.16,POINT (-73.97467803955078 40.7563362121582)
7084917,2015-01-27,9.3,POINT (-73.974609375 40.7594108581543)
7085023,2015-01-27,10.55,POINT (-73.97263336181641 40.758544921875)
7085485,2015-01-27,7.55,POINT (-73.97871398925781 40.761962890625)
7085554,2015-01-27,16.8,POINT (-73.97972106933594 40.76045227050781)
7085990,2015-01-27,7.56,POINT (-73.97287750244141 40.75872039794922)
7087509,2015-01-27,8.8,POINT (-73.97161865234375 40.75743865966797)
7087512,2015-01-27,8.8,POINT (-73.97964477539062 40.75677108764648)
7093243,2015-01-27,7.3,POINT (-73.97998046875 40.75533676147461)
7093244,2015-01-27,9.3,POINT (-73.9754638671875 40.75571823120117)
7100778,2015-01-27,11.76,POINT (-73.97467803955078 40.75622177124024)
7101140,2015-01-27,13.5,POINT (-73.97206878662109 40.75687789916992)
7103251,2015-01-27,6.3,POINT (-73.97969818115234 40.75550079345703)
7112877,2015-01-27,17.76,POINT (-73.97374725341797 40.7606201171875)
7113754,2015-01-27,27.04,POINT (-73.97592163085938 40.75590133666992)
7118394,2015-01-27,8.3,POINT (-73.97896575927734 40.75455856323241)
7128492,2015-01-27,7.56,POINT (-73.9759063720703 40.7547607421875)
7129638,2015-01-27,11.62,POINT (-73.97409057617188 40.76268005371094)
7129644,2015-01-27,30.0,POINT (-73.97695922851562 40.75846099853516)
7129960,2015-01-27,11.76,POINT (-73.97286224365234 40.75820541381836)
7129975,2015-01-27,10.56,POINT (-73.97300720214845 40.76129913330078)
7137704,2015-01-27,6.3,POINT (-73.97902679443358 40.76084518432617)
7137837,2015-01-27,8.25,POINT (-73.97750854492188 40.75437164306641)
7137873,2015-01-27,11.3,POINT (-73.97461700439453 40.75873947143555)
7137902,2015-01-27,9.75,POINT (-73.97893524169923 40.75861740112305)
7138002,2015-01-27,8.8,POINT (-73.97608184814453 40.76044845581055)
7138012,2015-01-27,12.95,POINT (-73.97489929199219 40.75514221191406)
7138105,2015-01-27,12.95,POINT (-73.97459411621094 40.7554817199707)
7139805,2015-01-27,14.8,POINT (-73.97403717041014 40.7597541809082)
7139907,2015-01-27,48.5,POINT (-73.97772979736328 40.7537498474121)
7139937,2015-01-27,11.33,POINT (-73.97476196289062 40.75644683837891)
7141395,2015-01-27,13.55,POINT (-73.97303771972656 40.75976943969727)
7141397,2015-01-27,12.3,POINT (-73.97948455810547 40.75501251220703)
7141404,2015-01-27,11.8,POINT (-73.97202301025391 40.75865173339844)
7141518,2015-01-27,11.0,POINT (-73.97260284423827 40.75595474243164)
7141526,2015-01-27,8.8,POINT (-73.97891998291014 40.75672912597656)
7142288,2015-01-27,12.96,POINT (-73.97868347167969 40.76251983642577)
7145823,2015-01-27,6.62,POINT (-73.97706604003906 40.75563812255859)
7168595,2015-01-27,10.8,POINT (-73.97357940673827 40.75734329223633)
7168607,2015-01-27,7.3,POINT (-73.97599792480467 40.76050186157227)
7174976,2015-01-27,11.0,POINT (-73.97930145263672 40.7595100402832)
7198448,2015-01-27,16.3,POINT (-73.97815704345702 40.75969696044922)
7200127,2015-01-27,7.8,POINT (-73.97868347167969 40.75894927978516)
7204162,2015-01-27,24.2,POINT (-73.97422027587891 40.75984954833984)
7204165,2015-01-27,5.8,POINT (-73.97577667236328 40.75791549682617)
7210542,2015-01-27,5.3,POINT (-73.97830963134766 40.75717163085938)
7210557,2015-01-27,8.8,POINT (-73.98062133789062 40.75976943969727)
7210747,2015-01-27,13.3,POINT (-73.97412872314453 40.7628288269043)
7210752,2015-01-27,8.0,POINT (-73.97187042236328 40.75710678100585)
7210821,2015-01-27,9.3,POINT (-73.97879791259766 40.75840377807617)
7210831,2015-01-27,14.0,POINT (-73.97535705566406 40.7627067565918)
7210952,2015-01-27,53.8,POINT (-73.98001861572266 40.76029586791992)
7211681,2015-01-27,27.25,POINT (-73.97277069091797 40.75587844848633)
7211716,2015-01-27,9.95,POINT (-73.97518157958984 40.76105117797852)
7211858,2015-01-27,8.75,POINT (-73.97222900390625 40.75764846801758)
7211867,2015-01-27,6.3,POINT (-73.971435546875 40.75960159301758)
7211910,2015-01-27,27.25,POINT (-73.97924041748048 40.75552749633789)
7211917,2015-01-27,14.1,POINT (-73.97227478027344 40.75801849365234)
7211982,2015-01-27,6.3,POINT (-73.97626495361328 40.75393295288085)
7213239,2015-01-27,10.3,POINT (-73.97213745117188 40.7568359375)
7213309,2015-01-27,14.3,POINT (-73.97821807861328 40.75993728637695)
7213388,2015-01-27,7.3,POINT (-73.97353363037109 40.76061248779297)
7213393,2015-01-27,8.3,POINT (-73.97980499267578 40.7617073059082)
7214858,2015-01-27,6.8,POINT (-73.97599029541014 40.76027297973633)
7220139,2015-01-27,9.8,POINT (-73.97258758544923 40.76134872436523)
7240416,2015-01-27,8.8,POINT (-73.97341156005859 40.76097106933594)
7240424,2015-01-27,33.5,POINT (-73.97675323486328 40.75740814208984)
7240429,2015-01-27,7.8,POINT (-73.97199249267578 40.75723648071289)
7244189,2015-01-27,9.12,POINT (-73.97935485839844 40.75923538208008)
7247084,2015-01-27,9.3,POINT (-73.97838592529298 40.7628059387207)
7262420,2015-01-27,11.76,POINT (-73.97494506835938 40.76022338867188)
7264197,2015-01-27,11.44,POINT (-73.97794342041014 40.76278305053711)
7264359,2015-01-27,11.8,POINT (-73.97667694091797 40.75540161132813)
7267607,2015-01-27,7.3,POINT (-73.97722625732422 40.75865173339844)
7273418,2015-01-27,7.87,POINT (-73.97776794433594 40.75709533691406)
7273425,2015-01-27,15.8,POINT (-73.97520446777344 40.75585174560547)
7273469,2015-01-27,11.15,POINT (-73.97850036621094 40.75653457641602)
7273471,2015-01-27,15.35,POINT (-73.97641754150391 40.75593566894531)
7274073,2015-01-27,9.35,POINT (-73.97727966308595 40.76273727416992)
7274328,2015-01-27,8.8,POINT (-73.97544860839844 40.75557708740234)
7274332,2015-01-27,12.8,POINT (-73.97651672363281 40.76028442382813)
7275662,2015-01-27,9.13,POINT (-73.97868347167969 40.76131057739258)
7275820,2015-01-27,9.8,POINT (-73.97367095947266 40.75981140136719)
7275831,2015-01-27,8.75,POINT (-73.975830078125 40.76025772094727)
7275862,2015-01-27,12.95,POINT (-73.97953033447266 40.76091766357422)
7293174,2015-01-27,9.36,POINT (-73.97879028320312 40.76087951660156)
7293177,2015-01-27,24.96,POINT (-73.97744750976562 40.7586326599121)
7293184,2015-01-27,12.8,POINT (-73.97775268554686 40.75780487060547)
7294878,2015-01-27,17.6,POINT (-73.97550201416014 40.75505065917969)
7299409,2015-01-27,14.16,POINT (-73.97287750244141 40.75956726074219)
7299417,2015-01-27,5.3,POINT (-73.97295379638672 40.75536346435547)
7299422,2015-01-27,7.8,POINT (-73.97477722167969 40.76233673095703)
7309139,2015-01-27,7.8,POINT (-73.976318359375 40.75588607788085)
7309149,2015-01-27,13.8,POINT (-73.97658538818358 40.75613403320313)
7314437,2015-01-27,10.38,POINT (-73.98046112060547 40.76055908203125)
7319581,2015-01-27,9.05,POINT (-73.97299957275391 40.75957870483398)
7320406,2015-01-27,13.0,POINT (-73.97554779052734 40.75931167602539)
7320554,2015-01-27,12.35,POINT (-73.97168731689453 40.75781631469727)
7321124,2015-01-27,20.75,POINT (-73.9721145629883 40.76007080078125)
7321126,2015-01-27,14.15,POINT (-73.97694396972656 40.76307678222656)
7321140,2015-01-27,8.75,POINT (-73.97877502441406 40.76226425170898)
7321152,2015-01-27,8.75,POINT (-73.97772216796875 40.75881958007813)
7321241,2015-01-27,8.3,POINT (-73.97415924072266 40.76002502441406)
7321254,2015-01-27,9.8,POINT (-73.97489166259766 40.75608444213867)
7321259,2015-01-27,35.75,POINT (-73.97535705566406 40.75571441650391)
7321287,2015-01-27,5.3,POINT (-73.97417449951173 40.76031112670898)
7321290,2015-01-27,8.8,POINT (-73.97201538085938 40.75647735595703)
7321292,2015-01-27,9.35,POINT (-73.97649383544923 40.7552146911621)
7321379,2015-01-27,12.36,POINT (-73.97881317138672 40.75592041015625)
7322140,2015-01-27,9.8,POINT (-73.97841644287109 40.76263809204102)
7324638,2015-01-27,7.3,POINT (-73.98007202148438 40.75913238525391)
7324639,2015-01-27,14.16,POINT (-73.97807312011719 40.76311874389648)
7324640,2015-01-27,8.8,POINT (-73.9768829345703 40.75570678710938)
7325624,2015-01-27,11.62,POINT (-73.972900390625 40.75944519042969)
7330187,2015-01-27,10.56,POINT (-73.97847747802734 40.76089859008789)
7342687,2015-01-27,23.76,POINT (-73.97242736816406 40.75654983520508)
7344476,2015-01-27,8.3,POINT (-73.97396850585938 40.75754547119141)
7352922,2015-01-27,14.45,POINT (-73.97545623779298 40.76271438598633)
7353342,2015-01-27,12.8,POINT (-73.97270965576173 40.76078033447266)
7353351,2015-01-27,7.3,POINT (-73.97730255126955 40.75860595703125)
7355220,2015-01-27,39.12,POINT (-73.97538757324219 40.75767135620117)
7355233,2015-01-27,13.4,POINT (-73.97573089599609 40.76153564453125)
7355236,2015-01-27,15.3,POINT (-73.97576141357422 40.75498199462891)
7358728,2015-01-27,6.36,POINT (-73.97478485107422 40.7559814453125)
7358733,2015-01-27,8.3,POINT (-73.9717254638672 40.75654602050781)
7358736,2015-01-27,5.3,POINT (-73.97496795654298 40.75477600097656)
7364550,2015-01-27,6.8,POINT (-73.97637176513672 40.76015090942383)
7364672,2015-01-27,9.3,POINT (-73.97859191894531 40.76126861572266)
7364922,2015-01-27,5.3,POINT (-73.98077392578125 40.75968551635742)
7365926,2015-01-27,9.96,POINT (-73.97441101074219 40.75518417358398)
7365928,2015-01-27,8.8,POINT (-73.97480773925781 40.7603759765625)
7365931,2015-01-27,9.3,POINT (-73.97378540039062 40.75499725341797)
7365932,2015-01-27,10.3,POINT (-73.97277069091797 40.758544921875)
7365941,2015-01-27,6.3,POINT (-73.97817230224609 40.75746536254883)
7365948,2015-01-27,8.6,POINT (-73.97413635253906 40.76268005371094)
7365960,2015-01-27,15.8,POINT (-73.97196197509766 40.75748825073241)
7366008,2015-01-27,10.8,POINT (-73.97291564941406 40.75875854492188)
7366739,2015-01-27,30.3,POINT (-73.97246551513672 40.75563430786133)
7370149,2015-01-27,11.16,POINT (-73.98020172119139 40.75578689575195)
7370207,2015-01-27,12.35,POINT (-73.97531890869139 40.76069259643555)
7370209,2015-01-27,13.0,POINT (-73.97606658935547 40.75970077514648)
7370341,2015-01-27,16.3,POINT (-73.97380065917969 40.76053237915039)
7379811,2015-01-27,9.12,POINT (-73.97176361083984 40.75939559936523)
7380896,2015-01-27,7.3,POINT (-73.97470855712891 40.76191329956055)
7384517,2015-01-27,16.0,POINT (-73.97283935546875 40.76084136962891)
7384518,2015-01-27,6.8,POINT (-73.97438812255859 40.75838851928711)
7394786,2015-01-27,9.36,POINT (-73.97515869140625 40.76132583618164)
7402549,2015-01-27,13.56,POINT (-73.97682189941406 40.75550079345703)
7409750,2015-01-27,10.79,POINT (-73.97415161132812 40.76261138916016)
7409754,2015-01-27,8.3,POINT (-73.97732543945312 40.75854110717773)
7409756,2015-01-27,10.8,POINT (-73.978759765625 40.76211166381836)
7414233,2015-01-27,12.88,POINT (-73.97438049316406 40.75957870483398)
7414243,2015-01-27,13.3,POINT (-73.97142791748048 40.75820922851562)
7417737,2015-01-27,6.36,POINT (-73.97879791259766 40.76231384277344)
7422755,2015-01-27,7.8,POINT (-73.97336578369139 40.7550048828125)
7422948,2015-01-27,10.55,POINT (-73.97775268554686 40.75558090209961)
7423101,2015-01-27,8.76,POINT (-73.97908782958984 40.75556564331055)
7426445,2015-01-27,10.3,POINT (-73.97447967529298 40.76154327392577)
7426531,2015-01-27,25.55,POINT (-73.97657012939453 40.75511169433594)
7426535,2015-01-27,6.8,POINT (-73.97494506835938 40.76156616210938)
7426536,2015-01-27,9.36,POINT (-73.97180938720702 40.75713348388672)
7426552,2015-01-27,8.8,POINT (-73.97818756103516 40.75883102416992)
7450578,2015-01-27,5.3,POINT (-73.97854614257811 40.75989151000977)
7454437,2015-01-27,11.4,POINT (-73.97689819335938 40.75893020629883)
