,taxi_date,total_amount,geometry
14848333,2015-02-21,10.3,POINT (-73.97710418701173 40.75942230224609)
14848459,2015-02-21,11.3,POINT (-73.97678375244141 40.75886535644531)
14848750,2015-02-21,58.13,POINT (-73.97335815429686 40.75568389892577)
14848866,2015-02-21,11.3,POINT (-73.97480773925781 40.76206588745117)
14850054,2015-02-21,51.62,POINT (-73.97866058349609 40.76211166381836)
14850845,2015-02-21,10.8,POINT (-73.97715759277344 40.75859451293945)
14851169,2015-02-21,7.3,POINT (-73.97776794433594 40.75961303710938)
14851848,2015-02-21,17.3,POINT (-73.97178649902342 40.75622940063477)
14852109,2015-02-21,5.8,POINT (-73.97894287109375 40.75876998901367)
14852907,2015-02-21,8.8,POINT (-73.97341918945312 40.75911331176758)
14852961,2015-02-21,11.15,POINT (-73.97369384765625 40.76021957397461)
14853385,2015-02-21,7.8,POINT (-73.97802734375 40.75547409057617)
14853892,2015-02-21,5.8,POINT (-73.9788360595703 40.75545120239258)
14853898,2015-02-21,13.3,POINT (-73.97877502441406 40.76182174682617)
14854740,2015-02-21,14.8,POINT (-73.98113250732422 40.75907516479492)
14854998,2015-02-21,8.15,POINT (-73.97659301757811 40.7584228515625)
14855408,2015-02-21,14.1,POINT (-73.97837829589844 40.76222610473633)
14855412,2015-02-21,10.55,POINT (-73.97354125976562 40.75521087646485)
14855417,2015-02-21,11.3,POINT (-73.97761535644531 40.75508880615234)
14855418,2015-02-21,5.3,POINT (-73.97236633300781 40.75945663452149)
14856957,2015-02-21,12.7,POINT (-73.97458648681641 40.76087951660156)
14858200,2015-02-21,7.8,POINT (-73.97499084472656 40.75951385498047)
14858741,2015-02-21,6.3,POINT (-73.97735595703125 40.75453186035156)
14859009,2015-02-21,13.8,POINT (-73.97885894775391 40.76199722290039)
14859139,2015-02-21,10.56,POINT (-73.97426605224609 40.75758361816406)
14864001,2015-02-21,19.8,POINT (-73.97916412353516 40.7620506286621)
14868438,2015-02-21,15.3,POINT (-73.97859954833984 40.75642776489258)
14869486,2015-02-21,18.36,POINT (-73.97189331054686 40.76065826416016)
14869967,2015-02-21,17.3,POINT (-73.97855377197266 40.75932312011719)
14871457,2015-02-21,11.3,POINT (-73.9773712158203 40.75876617431641)
14871698,2015-02-21,8.3,POINT (-73.97129821777344 40.75883483886719)
14872005,2015-02-21,6.3,POINT (-73.97520446777344 40.76114654541016)
14882868,2015-02-21,8.3,POINT (-73.97746276855469 40.75807571411133)
14883150,2015-02-21,17.88,POINT (-73.97304534912109 40.75533676147461)
14883151,2015-02-21,10.38,POINT (-73.97789764404298 40.75529861450195)
14883154,2015-02-21,10.8,POINT (-73.97431182861328 40.75572967529297)
14883785,2015-02-21,9.3,POINT (-73.97464752197266 40.75837326049805)
14890815,2015-02-21,13.55,POINT (-73.97855377197266 40.76006317138672)
14891264,2015-02-21,12.96,POINT (-73.97499847412109 40.76145935058594)
14891673,2015-02-21,9.35,POINT (-73.97499084472656 40.76324462890625)
14891685,2015-02-21,41.3,POINT (-73.97643280029298 40.75609588623047)
14891807,2015-02-21,5.8,POINT (-73.9757080078125 40.75796127319336)
14891823,2015-02-21,19.8,POINT (-73.97705841064453 40.75849914550781)
14891840,2015-02-21,7.8,POINT (-73.9734649658203 40.75489807128906)
14891974,2015-02-21,11.0,POINT (-73.97687530517578 40.75915145874024)
14895320,2015-02-21,5.8,POINT (-73.97776031494141 40.75439071655273)
14895325,2015-02-21,36.96,POINT (-73.97383880615234 40.75469207763672)
14896646,2015-02-21,42.13,POINT (-73.97923278808595 40.76181793212891)
14897283,2015-02-21,14.0,POINT (-73.97321319580078 40.75886917114258)
14897287,2015-02-21,9.8,POINT (-73.97308349609375 40.7620506286621)
14897301,2015-02-21,27.3,POINT (-73.9798583984375 40.75892639160156)
14897627,2015-02-21,9.3,POINT (-73.97599792480467 40.75831604003906)
14900380,2015-02-21,9.3,POINT (-73.97740936279298 40.76169586181641)
14902189,2015-02-21,8.8,POINT (-73.97643280029298 40.75985717773438)
14902204,2015-02-21,7.8,POINT (-73.98091888427734 40.75912475585938)
14902554,2015-02-21,6.8,POINT (-73.97271728515625 40.75739669799805)
14903060,2015-02-21,13.3,POINT (-73.97269439697266 40.75620651245117)
14903388,2015-02-21,7.55,POINT (-73.97846221923827 40.76155853271485)
14903635,2015-02-21,11.3,POINT (-73.97728729248048 40.75926971435547)
14903639,2015-02-21,15.87,POINT (-73.97773742675781 40.75777435302734)
14904259,2015-02-21,14.3,POINT (-73.97749328613281 40.75848007202149)
14904384,2015-02-21,12.3,POINT (-73.97919464111328 40.75537872314453)
14904567,2015-02-21,8.8,POINT (-73.97422790527344 40.76247024536133)
14904655,2015-02-21,13.3,POINT (-73.97859191894531 40.76202392578125)
14904657,2015-02-21,9.3,POINT (-73.97908782958984 40.76079559326172)
14905416,2015-02-21,7.3,POINT (-73.97304534912109 40.75610733032227)
14906704,2015-02-21,7.3,POINT (-73.9729766845703 40.75612640380859)
14908019,2015-02-21,11.75,POINT (-73.9752655029297 40.76192474365234)
14908030,2015-02-21,17.29,POINT (-73.97517395019531 40.75482940673828)
14908146,2015-02-21,10.3,POINT (-73.97866821289062 40.76200866699219)
14909331,2015-02-21,4.3,POINT (-73.97250366210938 40.75652694702149)
14909332,2015-02-21,17.16,POINT (-73.97655487060547 40.75830459594727)
14913004,2015-02-21,6.8,POINT (-73.9757080078125 40.76272201538085)
14915687,2015-02-21,8.8,POINT (-73.97613525390625 40.75989532470703)
14915701,2015-02-21,8.3,POINT (-73.98059844970702 40.75965881347656)
14918365,2015-02-21,10.8,POINT (-73.97212982177734 40.75675964355469)
14919443,2015-02-21,14.69,POINT (-73.97817230224609 40.75689315795898)
14924467,2015-02-21,13.3,POINT (-73.97971343994141 40.75538635253906)
14934749,2015-02-21,10.8,POINT (-73.97218322753906 40.75980377197266)
14935373,2015-02-21,18.6,POINT (-73.97543334960938 40.76128387451172)
14935379,2015-02-21,6.8,POINT (-73.9771728515625 40.75481033325195)
14935383,2015-02-21,9.8,POINT (-73.97993469238281 40.76102828979492)
14937894,2015-02-21,7.8,POINT (-73.97731781005859 40.75834655761719)
14938195,2015-02-21,7.3,POINT (-73.97821044921875 40.76203536987305)
14938427,2015-02-21,29.3,POINT (-73.97391510009766 40.7570686340332)
14938544,2015-02-21,7.8,POINT (-73.97509002685547 40.75687026977539)
14938621,2015-02-21,8.76,POINT (-73.97505187988281 40.7559814453125)
14938774,2015-02-21,38.76,POINT (-73.97509765625 40.7591209411621)
14938776,2015-02-21,17.16,POINT (-73.97356414794923 40.75452041625977)
14938789,2015-02-21,55.33,POINT (-73.9759063720703 40.76033782958984)
14938931,2015-02-21,9.3,POINT (-73.97518157958984 40.76212692260742)
14943482,2015-02-21,18.36,POINT (-73.97582244873048 40.75464248657227)
14943484,2015-02-21,11.8,POINT (-73.97279357910156 40.75765228271485)
14944496,2015-02-21,5.3,POINT (-73.98080444335938 40.75998306274415)
14947228,2015-02-21,5.8,POINT (-73.97653198242188 40.7597770690918)
14947246,2015-02-21,7.0,POINT (-73.97650146484375 40.75696182250977)
14948869,2015-02-21,40.8,POINT (-73.97843170166014 40.75732803344727)
14949156,2015-02-21,12.96,POINT (-73.97840118408203 40.76188659667969)
14949323,2015-02-21,16.0,POINT (-73.97592163085938 40.76052093505859)
14951551,2015-02-21,14.75,POINT (-73.97249603271484 40.75662994384766)
14951555,2015-02-21,7.3,POINT (-73.97496795654298 40.75665283203125)
14951790,2015-02-21,14.75,POINT (-73.97743988037109 40.75742721557617)
14951801,2015-02-21,26.15,POINT (-73.974853515625 40.75712585449219)
14952549,2015-02-21,6.8,POINT (-73.97486114501955 40.76145935058594)
14952565,2015-02-21,18.35,POINT (-73.97432708740234 40.76286697387695)
14952566,2015-02-21,15.3,POINT (-73.9772186279297 40.7586669921875)
14953445,2015-02-21,12.7,POINT (-73.97583770751955 40.7611198425293)
14953913,2015-02-21,14.16,POINT (-73.97265625 40.75500869750977)
14953916,2015-02-21,19.55,POINT (-73.97415924072266 40.76281356811523)
14954276,2015-02-21,10.8,POINT (-73.97824859619139 40.75710678100585)
14954364,2015-02-21,13.3,POINT (-73.97732543945312 40.75811004638672)
14955586,2015-02-21,18.8,POINT (-73.97837829589844 40.75654220581055)
14955746,2015-02-21,8.3,POINT (-73.97672271728516 40.75873184204102)
14956045,2015-02-21,8.76,POINT (-73.97617340087891 40.75784683227539)
14956097,2015-02-21,11.16,POINT (-73.97502136230467 40.76151275634766)
14956538,2015-02-21,11.0,POINT (-73.97955322265625 40.7596435546875)
14956546,2015-02-21,7.8,POINT (-73.9779739379883 40.76198577880859)
14957283,2015-02-21,6.8,POINT (-73.97423553466798 40.75634384155273)
14958219,2015-02-21,6.3,POINT (-73.97760772705078 40.75847244262695)
14958894,2015-02-21,17.3,POINT (-73.97904968261719 40.76181411743164)
14959387,2015-02-21,7.3,POINT (-73.972900390625 40.75568771362305)
14959595,2015-02-21,12.8,POINT (-73.98096466064453 40.75944519042969)
14960603,2015-02-21,17.15,POINT (-73.97415161132812 40.7614631652832)
14965554,2015-02-21,11.8,POINT (-73.97731018066406 40.76253128051758)
14965640,2015-02-21,7.8,POINT (-73.97203826904298 40.75711059570313)
14966409,2015-02-21,12.8,POINT (-73.97489929199219 40.7618293762207)
14972247,2015-02-21,11.62,POINT (-73.97471618652342 40.76142883300781)
14972366,2015-02-21,15.96,POINT (-73.97997283935547 40.75967788696289)
14972371,2015-02-21,14.8,POINT (-73.97784423828125 40.76201629638672)
14972689,2015-02-21,4.8,POINT (-73.97377777099609 40.75507736206055)
14975719,2015-02-21,11.8,POINT (-73.97731781005859 40.75724029541016)
14981574,2015-02-21,10.8,POINT (-73.97770690917969 40.75453186035156)
14984022,2015-02-21,10.3,POINT (-73.97939300537109 40.76211547851562)
14984027,2015-02-21,9.8,POINT (-73.97667694091797 40.75779342651367)
14984777,2015-02-21,8.8,POINT (-73.9750442504883 40.75779342651367)
14984825,2015-02-21,18.36,POINT (-73.97727203369139 40.75848007202149)
14984958,2015-02-21,12.95,POINT (-73.9778594970703 40.7549057006836)
14984978,2015-02-21,9.3,POINT (-73.97252655029298 40.75638961791992)
14985381,2015-02-21,8.3,POINT (-73.97560119628906 40.75856399536133)
14985403,2015-02-21,8.3,POINT (-73.9720001220703 40.76029586791992)
14985683,2015-02-21,11.6,POINT (-73.97605133056641 40.76078796386719)
14987837,2015-02-21,6.8,POINT (-73.97417449951173 40.76256561279297)
14989402,2015-02-21,8.3,POINT (-73.97678375244141 40.75605010986328)
14990257,2015-02-21,10.8,POINT (-73.97904205322266 40.75593185424805)
14990758,2015-02-21,21.3,POINT (-73.97676086425781 40.75419235229492)
14991688,2015-02-21,29.3,POINT (-73.97176361083984 40.75699234008789)
14991702,2015-02-21,10.56,POINT (-73.97261047363281 40.7566795349121)
15003440,2015-02-21,7.8,POINT (-73.97879028320312 40.75631332397461)
15003566,2015-02-21,14.8,POINT (-73.97488403320312 40.76101684570313)
15003567,2015-02-21,7.3,POINT (-73.97666931152342 40.76005554199219)
15003568,2015-02-21,10.8,POINT (-73.975830078125 40.76240921020508)
15003860,2015-02-21,6.8,POINT (-73.97335815429686 40.7554817199707)
15003982,2015-02-21,13.8,POINT (-73.97305297851562 40.75630950927734)
15005056,2015-02-21,11.3,POINT (-73.97356414794923 40.76134872436523)
15005060,2015-02-21,6.8,POINT (-73.97559356689453 40.75801086425781)
15005364,2015-02-21,8.3,POINT (-73.97859954833984 40.76280975341797)
15005374,2015-02-21,19.75,POINT (-73.97257232666014 40.75597763061523)
15005763,2015-02-21,18.3,POINT (-73.97594451904298 40.75787734985352)
15005891,2015-02-21,12.8,POINT (-73.97822570800781 40.75697326660156)
15006481,2015-02-21,10.14,POINT (-73.97615814208984 40.75648880004883)
15006823,2015-02-21,34.13,POINT (-73.97718811035155 40.75373458862305)
15007537,2015-02-21,23.75,POINT (-73.97743225097656 40.75540542602539)
15007549,2015-02-21,15.35,POINT (-73.97914123535155 40.76150894165039)
15008239,2015-02-21,8.3,POINT (-73.97491455078125 40.75672149658203)
15010157,2015-02-21,12.8,POINT (-73.97782897949219 40.7547607421875)
15010169,2015-02-21,11.3,POINT (-73.97477722167969 40.76182174682617)
15011803,2015-02-21,18.35,POINT (-73.97410583496094 40.76012802124024)
15016543,2015-02-21,16.3,POINT (-73.98038482666014 40.75620651245117)
15019636,2015-02-21,5.8,POINT (-73.97147369384766 40.75809097290039)
15021157,2015-02-21,8.8,POINT (-73.97893524169923 40.76264190673828)
15023727,2015-02-21,11.76,POINT (-73.97748565673827 40.75801849365234)
15023734,2015-02-21,12.3,POINT (-73.9720001220703 40.75790023803711)
15032374,2015-02-21,12.95,POINT (-73.97686767578125 40.7589111328125)
15032530,2015-02-21,8.8,POINT (-73.97649383544923 40.75909805297852)
15032539,2015-02-21,7.3,POINT (-73.9805145263672 40.76033782958984)
15032652,2015-02-21,6.35,POINT (-73.9763946533203 40.75358963012695)
15032653,2015-02-21,4.8,POINT (-73.97320556640625 40.75920486450195)
15032656,2015-02-21,6.3,POINT (-73.97250366210938 40.75613021850585)
15032662,2015-02-21,31.13,POINT (-73.97212219238281 40.75640869140625)
15032666,2015-02-21,27.8,POINT (-73.97324371337891 40.75529098510742)
15032754,2015-02-21,10.56,POINT (-73.97307586669923 40.75552368164063)
15032769,2015-02-21,17.76,POINT (-73.97738647460938 40.758056640625)
15032780,2015-02-21,14.8,POINT (-73.97761535644531 40.75832748413085)
15032911,2015-02-21,10.55,POINT (-73.97779846191406 40.75507736206055)
15035447,2015-02-21,11.3,POINT (-73.97637176513672 40.75547027587891)
15035449,2015-02-21,11.8,POINT (-73.97584533691406 40.7581901550293)
15035775,2015-02-21,12.96,POINT (-73.97799682617188 40.75394439697266)
15035784,2015-02-21,9.3,POINT (-73.97356414794923 40.75496673583984)
15036754,2015-02-21,11.8,POINT (-73.97503662109375 40.75709533691406)
15036755,2015-02-21,6.3,POINT (-73.9749298095703 40.75772857666016)
15036759,2015-02-21,6.36,POINT (-73.97868347167969 40.75845336914063)
15038732,2015-02-21,9.8,POINT (-73.97801208496094 40.7548713684082)
15039115,2015-02-21,7.3,POINT (-73.97924041748048 40.7554931640625)
15041264,2015-02-21,12.36,POINT (-73.97673034667969 40.7593994140625)
15042822,2015-02-21,11.8,POINT (-73.97853851318358 40.76156997680664)
15044190,2015-02-21,7.3,POINT (-73.97303771972656 40.7553825378418)
15052518,2015-02-21,7.8,POINT (-73.97841644287109 40.76005172729492)
15055615,2015-02-21,10.3,POINT (-73.97915649414062 40.76176834106445)
15055932,2015-02-21,5.3,POINT (-73.97518920898438 40.7593002319336)
15055943,2015-02-21,5.59,POINT (-73.97203826904298 40.7571907043457)
15056636,2015-02-21,13.56,POINT (-73.98099517822266 40.75919342041016)
15057236,2015-02-21,18.3,POINT (-73.97568511962891 40.7580451965332)
15057538,2015-02-21,65.13,POINT (-73.97878265380859 40.76246643066406)
15057546,2015-02-21,8.3,POINT (-73.97872924804686 40.75733184814453)
15057548,2015-02-21,7.3,POINT (-73.97727966308595 40.75724792480469)
15057555,2015-02-21,11.3,POINT (-73.97779846191406 40.75739288330078)
15058010,2015-02-21,8.8,POINT (-73.97820281982422 40.76289367675781)
15058012,2015-02-21,10.55,POINT (-73.97708892822266 40.76081466674805)
15058016,2015-02-21,12.35,POINT (-73.97850799560547 40.76248550415039)
15058135,2015-02-21,7.8,POINT (-73.97388458251955 40.75519561767577)
15058793,2015-02-21,22.3,POINT (-73.97550964355469 40.75657653808594)
15059073,2015-02-21,20.15,POINT (-73.97509002685547 40.75628280639648)
15059074,2015-02-21,12.35,POINT (-73.97418212890625 40.76266860961913)
15059197,2015-02-21,11.3,POINT (-73.97911834716798 40.7620735168457)
15059369,2015-02-21,11.0,POINT (-73.97595977783203 40.76099014282227)
15059371,2015-02-21,18.8,POINT (-73.97538757324219 40.75796508789063)
15059865,2015-02-21,5.8,POINT (-73.98049163818358 40.75913619995117)
15060001,2015-02-21,11.0,POINT (-73.97899627685547 40.76179885864258)
15060009,2015-02-21,5.8,POINT (-73.97402954101562 40.76211547851562)
15060131,2015-02-21,11.76,POINT (-73.97868347167969 40.75413131713867)
15060137,2015-02-21,11.8,POINT (-73.97323608398438 40.75767135620117)
15060262,2015-02-21,20.3,POINT (-73.9732666015625 40.75653457641602)
15060647,2015-02-21,10.3,POINT (-73.97256469726562 40.75620269775391)
15060654,2015-02-21,12.8,POINT (-73.97414398193358 40.75614166259766)
15060951,2015-02-21,6.2,POINT (-73.97229766845702 40.7557258605957)
15061818,2015-02-21,12.3,POINT (-73.97827911376955 40.75815963745117)
15063782,2015-02-21,15.36,POINT (-73.97530364990234 40.76065826416016)
15064086,2015-02-21,12.35,POINT (-73.97257232666014 40.75945281982422)
15064097,2015-02-21,13.8,POINT (-73.97859191894531 40.76201248168945)
15068993,2015-02-21,10.8,POINT (-73.97171783447266 40.75758743286133)
15074171,2015-02-21,11.3,POINT (-73.97498321533203 40.75636672973633)
15076141,2015-02-21,13.8,POINT (-73.97319030761719 40.7557029724121)
15079150,2015-02-21,15.3,POINT (-73.9752197265625 40.75753021240234)
15079268,2015-02-21,27.36,POINT (-73.9768829345703 40.75424575805664)
15079282,2015-02-21,9.3,POINT (-73.98054504394531 40.7592887878418)
15081452,2015-02-21,38.75,POINT (-73.97486877441406 40.75712966918945)
15082671,2015-02-21,11.75,POINT (-73.98070526123048 40.75939559936523)
15082809,2015-02-21,7.8,POINT (-73.98036956787109 40.75918960571289)
15082956,2015-02-21,5.3,POINT (-73.97948455810547 40.75578308105469)
15083512,2015-02-21,3.3,POINT (-73.97530364990234 40.7574577331543)
15083630,2015-02-21,16.0,POINT (-73.97311401367188 40.75637817382813)
15083657,2015-02-21,6.95,POINT (-73.97772216796875 40.76024627685547)
15083784,2015-02-21,14.15,POINT (-73.97496795654298 40.76199722290039)
15086241,2015-02-21,13.0,POINT (-73.97274780273438 40.75530242919922)
15086821,2015-02-21,5.16,POINT (-73.97227478027344 40.7567253112793)
15086942,2015-02-21,16.62,POINT (-73.97940826416014 40.75888061523438)
15087406,2015-02-21,8.3,POINT (-73.97781372070312 40.76248550415039)
15088388,2015-02-21,20.76,POINT (-73.97750854492188 40.75831985473633)
15088889,2015-02-21,13.56,POINT (-73.97755432128906 40.75814056396485)
15088893,2015-02-21,12.96,POINT (-73.97425079345702 40.75696563720703)
15093312,2015-02-21,8.3,POINT (-73.97382354736328 40.7568473815918)
15093440,2015-02-21,6.8,POINT (-73.97631072998048 40.7626838684082)
15093939,2015-02-21,17.3,POINT (-73.97322845458984 40.75532531738281)
15107110,2015-02-21,8.8,POINT (-73.97320556640625 40.75677871704102)
15108124,2015-02-21,7.3,POINT (-73.97694396972656 40.76101303100585)
15108134,2015-02-21,16.3,POINT (-73.97275543212891 40.7589225769043)
15108755,2015-02-21,12.7,POINT (-73.97488403320312 40.76117706298828)
15109064,2015-02-21,12.95,POINT (-73.97553253173827 40.76252746582031)
15110278,2015-02-21,10.8,POINT (-73.97210693359375 40.75637817382813)
15110593,2015-02-21,10.8,POINT (-73.97767639160156 40.75503921508789)
15110595,2015-02-21,11.3,POINT (-73.97524261474609 40.75604629516602)
15110603,2015-02-21,8.8,POINT (-73.9721145629883 40.75869369506836)
15110889,2015-02-21,9.95,POINT (-73.97736358642578 40.75772476196289)
15110900,2015-02-21,6.8,POINT (-73.97755432128906 40.76262283325195)
15111620,2015-02-21,11.3,POINT (-73.97479248046875 40.75980758666992)
15111938,2015-02-21,15.3,POINT (-73.97769165039062 40.7545166015625)
15112059,2015-02-21,25.13,POINT (-73.97722625732422 40.75390243530273)
15113150,2015-02-21,11.8,POINT (-73.9772186279297 40.76226043701172)
15113862,2015-02-21,7.8,POINT (-73.97964477539062 40.7607536315918)
15115211,2015-02-21,8.16,POINT (-73.97145080566406 40.7573127746582)
15115605,2015-02-21,13.5,POINT (-73.9779052734375 40.760009765625)
15120395,2015-02-21,7.3,POINT (-73.97733306884766 40.7587890625)
15124861,2015-02-21,11.62,POINT (-73.97446441650391 40.75949478149415)
15125313,2015-02-21,5.8,POINT (-73.97776794433594 40.75437164306641)
15127470,2015-02-21,9.96,POINT (-73.97683715820312 40.75942993164063)
15130081,2015-02-21,8.76,POINT (-73.9794921875 40.75500106811523)
15130082,2015-02-21,48.13,POINT (-73.97863006591797 40.7623176574707)
15130084,2015-02-21,5.8,POINT (-73.97382354736328 40.76152801513672)
15130200,2015-02-21,13.8,POINT (-73.97633361816406 40.75959777832031)
15132548,2015-02-21,7.3,POINT (-73.97882080078125 40.75561141967773)
15132713,2015-02-21,8.15,POINT (-73.97591400146483 40.75452041625977)
15133320,2015-02-21,10.35,POINT (-73.975341796875 40.76094055175781)
15133448,2015-02-21,9.3,POINT (-73.97421264648438 40.76224517822266)
15133450,2015-02-21,9.36,POINT (-73.97551727294923 40.75492477416992)
15133608,2015-02-21,11.15,POINT (-73.97295379638672 40.75864791870117)
15133616,2015-02-21,9.3,POINT (-73.97905731201173 40.75578308105469)
15133618,2015-02-21,15.8,POINT (-73.97764587402342 40.76143264770508)
15134039,2015-02-21,9.3,POINT (-73.97562408447266 40.7559814453125)
15134327,2015-02-21,10.8,POINT (-73.97833251953125 40.75704574584961)
15136683,2015-02-21,7.8,POINT (-73.97750091552734 40.75502014160156)
15136688,2015-02-21,6.8,POINT (-73.97463989257811 40.75794982910156)
15137313,2015-02-21,6.3,POINT (-73.97693634033203 40.7593994140625)
15140316,2015-02-21,14.16,POINT (-73.97359466552734 40.75971603393555)
15140406,2015-02-21,5.8,POINT (-73.97655487060547 40.75657653808594)
15140772,2015-02-21,7.3,POINT (-73.97795867919923 40.76306533813477)
15141038,2015-02-21,20.16,POINT (-73.9742431640625 40.75725555419922)
15141084,2015-02-21,9.55,POINT (-73.97461700439453 40.7596321105957)
15144000,2015-02-21,6.3,POINT (-73.97801971435547 40.75408172607422)
15144006,2015-02-21,5.3,POINT (-73.97350311279298 40.75475692749024)
15146994,2015-02-21,4.8,POINT (-73.97648620605469 40.75791168212891)
15147002,2015-02-21,11.62,POINT (-73.97175598144531 40.75632095336913)
15148519,2015-02-21,23.3,POINT (-73.98046875 40.75904846191406)
15149937,2015-02-21,7.8,POINT (-73.97470092773438 40.75418090820313)
15152631,2015-02-21,12.3,POINT (-73.97676849365234 40.75705337524415)
15161380,2015-02-21,9.96,POINT (-73.97560119628906 40.75554275512695)
15161659,2015-02-21,15.3,POINT (-73.97773742675781 40.7594108581543)
15161664,2015-02-21,12.8,POINT (-73.97869110107422 40.76222229003906)
15162554,2015-02-21,15.3,POINT (-73.97430419921875 40.76181411743164)
15163134,2015-02-21,8.3,POINT (-73.97959136962891 40.75500106811523)
15163138,2015-02-21,13.56,POINT (-73.97643280029298 40.7578125)
15163140,2015-02-21,7.55,POINT (-73.97296142578125 40.75680160522461)
15163460,2015-02-21,15.3,POINT (-73.97306823730467 40.76170349121094)
15164083,2015-02-21,7.55,POINT (-73.97441864013672 40.75838851928711)
15165275,2015-02-21,11.0,POINT (-73.9783477783203 40.75589370727539)
15165278,2015-02-21,11.0,POINT (-73.97393798828125 40.75555419921875)
15165725,2015-02-21,5.3,POINT (-73.97447204589844 40.76234817504883)
15166354,2015-02-21,15.35,POINT (-73.97812652587891 40.76248168945313)
15166786,2015-02-21,6.8,POINT (-73.9730911254883 40.75514984130859)
15168777,2015-02-21,5.8,POINT (-73.97265625 40.75634002685547)
15169631,2015-02-21,6.36,POINT (-73.97707366943358 40.75798034667969)
15169958,2015-02-21,11.15,POINT (-73.97791290283203 40.75984573364258)
15173223,2015-02-21,8.8,POINT (-73.9752655029297 40.75757217407227)
15179998,2015-02-21,9.8,POINT (-73.97772979736328 40.75796127319336)
15181072,2015-02-21,6.24,POINT (-73.97749328613281 40.75392150878906)
15182686,2015-02-21,14.76,POINT (-73.97296905517578 40.75655746459961)
15182797,2015-02-21,3.8,POINT (-73.97282409667969 40.75916290283203)
15183284,2015-02-21,11.3,POINT (-73.97746276855469 40.75738143920898)
15183298,2015-02-21,10.3,POINT (-73.97763061523438 40.75453948974609)
15183533,2015-02-21,6.8,POINT (-73.97527313232422 40.76191329956055)
15183981,2015-02-21,9.8,POINT (-73.97441864013672 40.75682067871094)
15184091,2015-02-21,17.3,POINT (-73.97618865966798 40.76039886474609)
15184092,2015-02-21,7.3,POINT (-73.97594451904298 40.76042938232422)
15184138,2015-02-21,22.3,POINT (-73.97966766357422 40.76126098632813)
15193152,2015-02-21,13.3,POINT (-73.97489929199219 40.76124572753906)
15193156,2015-02-21,10.8,POINT (-73.97753143310547 40.76294708251953)
15193163,2015-02-21,13.5,POINT (-73.98059844970702 40.75932693481445)
15196103,2015-02-21,8.88,POINT (-73.9729766845703 40.7614631652832)
15196956,2015-02-21,6.3,POINT (-73.97955322265625 40.76139068603516)
15202055,2015-02-21,19.8,POINT (-73.97147369384766 40.75754165649415)
15202057,2015-02-21,29.38,POINT (-73.97437286376955 40.75388336181641)
15202064,2015-02-21,32.8,POINT (-73.97610473632812 40.75727081298828)
15202066,2015-02-21,30.96,POINT (-73.97882843017578 40.75602340698241)
15202527,2015-02-21,15.36,POINT (-73.97822570800781 40.75708389282227)
15202732,2015-02-21,17.3,POINT (-73.97293090820312 40.75540924072266)
15204955,2015-02-21,10.14,POINT (-73.97536468505859 40.76116561889648)
15207635,2015-02-21,33.8,POINT (-73.97321319580078 40.75559234619141)
15209892,2015-02-21,10.3,POINT (-73.97521209716798 40.75770950317383)
15211231,2015-02-21,9.96,POINT (-73.97399139404298 40.75500869750977)
15211325,2015-02-21,7.3,POINT (-73.97861480712891 40.75815582275391)
15214124,2015-02-21,12.8,POINT (-73.97636413574219 40.75971984863281)
15217177,2015-02-21,7.3,POINT (-73.97518157958984 40.7614860534668)
15218683,2015-02-21,7.82,POINT (-73.97773742675781 40.75475311279297)
15220226,2015-02-21,16.55,POINT (-73.97628784179686 40.75568771362305)
15220540,2015-02-21,14.3,POINT (-73.97836303710938 40.75400161743164)
15220833,2015-02-21,18.36,POINT (-73.97602844238281 40.75656509399415)
15221278,2015-02-21,7.3,POINT (-73.97747039794923 40.75531768798828)
15221292,2015-02-21,9.96,POINT (-73.97872924804686 40.7584342956543)
15221421,2015-02-21,7.8,POINT (-73.97840881347656 40.76274490356445)
15222375,2015-02-21,9.8,POINT (-73.97434997558594 40.76310729980469)
15224362,2015-02-21,7.56,POINT (-73.9720001220703 40.75732421875)
15225226,2015-02-21,9.05,POINT (-73.98086547851562 40.75961685180664)
15225229,2015-02-21,45.8,POINT (-73.97615051269531 40.76234817504883)
15225510,2015-02-21,10.8,POINT (-73.97140502929686 40.75747680664063)
15225511,2015-02-21,8.8,POINT (-73.97145843505859 40.7575798034668)
15225818,2015-02-21,7.55,POINT (-73.971435546875 40.75738143920898)
15230370,2015-02-21,12.8,POINT (-73.97853851318358 40.75629043579102)
15230419,2015-02-21,15.3,POINT (-73.97689056396483 40.75711059570313)
15233211,2015-02-21,7.3,POINT (-73.97296142578125 40.75590133666992)
15233216,2015-02-21,25.09,POINT (-73.9715576171875 40.75714111328125)
15233356,2015-02-21,10.55,POINT (-73.97714996337891 40.75432205200195)
15233843,2015-02-21,9.3,POINT (-73.9716796875 40.75865173339844)
15233966,2015-02-21,7.3,POINT (-73.97738647460938 40.75825500488281)
15234942,2015-02-21,12.09,POINT (-73.97682952880859 40.75369644165039)
15237297,2015-02-21,6.36,POINT (-73.97918701171875 40.76019668579102)
15237298,2015-02-21,12.36,POINT (-73.9724884033203 40.75624847412109)
15237456,2015-02-21,9.3,POINT (-73.97740173339844 40.75817108154297)
15238595,2015-02-21,9.8,POINT (-73.97341918945312 40.75516891479492)
15246276,2015-02-21,7.8,POINT (-73.977783203125 40.75823211669922)
