,taxi_date,total_amount,geometry
108593450,2015-09-24,19.8,POINT (-73.97916412353516 40.76145553588867)
108593501,2015-09-24,8.76,POINT (-73.97787475585938 40.7558479309082)
108593548,2015-09-24,6.3,POINT (-73.97637176513672 40.75617980957031)
108593559,2015-09-24,12.35,POINT (-73.97786712646483 40.75469589233398)
108593601,2015-09-24,6.3,POINT (-73.97410583496094 40.75974273681641)
108593625,2015-09-24,6.8,POINT (-73.97976684570312 40.7584342956543)
108593666,2015-09-24,15.95,POINT (-73.97720336914062 40.75554275512695)
108593729,2015-09-24,15.8,POINT (-73.97229766845702 40.75838851928711)
108593841,2015-09-24,11.3,POINT (-73.97507476806641 40.75590133666992)
108593852,2015-09-24,23.3,POINT (-73.97747039794923 40.75455093383789)
108593870,2015-09-24,11.0,POINT (-73.97277069091797 40.76049423217773)
108593888,2015-09-24,24.8,POINT (-73.9793701171875 40.76185989379883)
108593913,2015-09-24,8.74,POINT (-73.971435546875 40.75783157348633)
108593972,2015-09-24,40.61,POINT (-73.97671508789062 40.75654983520508)
108593989,2015-09-24,40.3,POINT (-73.97926330566406 40.75740814208984)
108594049,2015-09-24,11.76,POINT (-73.97276306152342 40.75563812255859)
108594135,2015-09-24,28.95,POINT (-73.97505187988281 40.75384140014648)
108594180,2015-09-24,8.16,POINT (-73.97354888916014 40.75531005859375)
108594186,2015-09-24,14.8,POINT (-73.97332763671875 40.76131820678711)
108594194,2015-09-24,14.8,POINT (-73.98041534423827 40.75722122192383)
108594228,2015-09-24,69.34,POINT (-73.97212219238281 40.75740051269531)
108594240,2015-09-24,7.8,POINT (-73.97440338134766 40.75767135620117)
108594248,2015-09-24,92.05,POINT (-73.97314453125 40.75980758666992)
108594411,2015-09-24,6.3,POINT (-73.97328186035155 40.76111602783203)
108594472,2015-09-24,24.4,POINT (-73.97604370117188 40.75649642944336)
108594503,2015-09-24,49.34,POINT (-73.97866821289062 40.76271057128906)
108594528,2015-09-24,41.0,POINT (-73.97380065917969 40.7551383972168)
108594559,2015-09-24,11.8,POINT (-73.98033905029298 40.76065063476562)
108594582,2015-09-24,25.8,POINT (-73.98043823242188 40.76031112670898)
108594633,2015-09-24,11.8,POINT (-73.97221374511719 40.75651168823241)
108594687,2015-09-24,11.75,POINT (-73.97247314453125 40.76152420043945)
108594701,2015-09-24,22.8,POINT (-73.9752655029297 40.75488662719727)
108594715,2015-09-24,7.8,POINT (-73.97183990478516 40.75697326660156)
108594763,2015-09-24,10.8,POINT (-73.97580718994141 40.75749588012695)
108594788,2015-09-24,37.84,POINT (-73.97500610351562 40.75526809692383)
108594834,2015-09-24,48.55,POINT (-73.97358703613281 40.75662612915039)
108594847,2015-09-24,5.3,POINT (-73.97483825683594 40.75595855712891)
108594850,2015-09-24,12.3,POINT (-73.97236633300781 40.75882720947266)
108594880,2015-09-24,14.69,POINT (-73.9720001220703 40.75978088378906)
108594888,2015-09-24,12.8,POINT (-73.9716796875 40.7569465637207)
108594921,2015-09-24,8.75,POINT (-73.97295379638672 40.75649261474609)
108594963,2015-09-24,7.3,POINT (-73.97263336181641 40.75843048095703)
108594991,2015-09-24,6.95,POINT (-73.97438049316406 40.7562255859375)
108595003,2015-09-24,22.88,POINT (-73.97273254394531 40.75571060180664)
108595011,2015-09-24,13.3,POINT (-73.97269439697266 40.75595092773438)
108595064,2015-09-24,18.95,POINT (-73.98084259033203 40.76010513305664)
108595149,2015-09-24,27.25,POINT (-73.97164916992188 40.76046752929688)
108595251,2015-09-24,7.8,POINT (-73.97725677490234 40.75513076782227)
108595277,2015-09-24,17.85,POINT (-73.97176361083984 40.75850677490234)
108595285,2015-09-24,11.16,POINT (-73.97454833984375 40.75400161743164)
108595311,2015-09-24,13.3,POINT (-73.97480010986328 40.75969314575195)
108595349,2015-09-24,6.36,POINT (-73.97181701660156 40.75753021240234)
108595375,2015-09-24,8.8,POINT (-73.97783660888672 40.75494766235352)
108595380,2015-09-24,13.5,POINT (-73.98014068603516 40.76065826416016)
108595439,2015-09-24,11.0,POINT (-73.97606658935547 40.75379943847656)
108595473,2015-09-24,6.67,POINT (-73.98041534423827 40.75594711303711)
108595490,2015-09-24,12.95,POINT (-73.97225189208984 40.76043701171875)
108595493,2015-09-24,5.3,POINT (-73.97187042236328 40.75995254516602)
108595502,2015-09-24,63.34,POINT (-73.97529602050781 40.75644302368164)
108595549,2015-09-24,44.79,POINT (-73.97706604003906 40.75580978393555)
108595563,2015-09-24,10.3,POINT (-73.97401428222656 40.7625617980957)
108595570,2015-09-24,14.8,POINT (-73.97765350341797 40.75508117675781)
108595638,2015-09-24,16.3,POINT (-73.97904205322266 40.75580978393555)
108595665,2015-09-24,9.3,POINT (-73.97542572021484 40.75376510620117)
108595721,2015-09-24,22.25,POINT (-73.98038482666014 40.75999069213867)
108595735,2015-09-24,11.15,POINT (-73.97550964355469 40.75470733642577)
108595742,2015-09-24,10.8,POINT (-73.9735107421875 40.75746154785156)
108595748,2015-09-24,11.76,POINT (-73.97381591796875 40.7547264099121)
108595781,2015-09-24,28.8,POINT (-73.97834014892578 40.75656890869141)
108595809,2015-09-24,106.86,POINT (-73.97232818603516 40.75709533691406)
108595817,2015-09-24,26.0,POINT (-73.97389984130859 40.75461959838867)
108595833,2015-09-24,5.38,POINT (-73.97190856933594 40.75738143920898)
108595925,2015-09-24,9.76,POINT (-73.97389984130859 40.75535202026367)
108596027,2015-09-24,10.8,POINT (-73.97891998291014 40.75582885742188)
108596079,2015-09-24,4.3,POINT (-73.9718017578125 40.75778579711913)
108596097,2015-09-24,8.75,POINT (-73.97433471679686 40.75745391845703)
108596119,2015-09-24,11.3,POINT (-73.97373962402342 40.75784301757813)
108596169,2015-09-24,13.8,POINT (-73.98072052001955 40.75643920898438)
108596245,2015-09-24,35.34,POINT (-73.97888946533203 40.75669860839844)
108596282,2015-09-24,12.96,POINT (-73.97236633300781 40.75917053222656)
108596342,2015-09-24,6.8,POINT (-73.9713592529297 40.75796127319336)
108596367,2015-09-24,17.25,POINT (-73.98001861572266 40.76113891601562)
108596428,2015-09-24,23.79,POINT (-73.98053741455078 40.75812530517577)
108596453,2015-09-24,12.35,POINT (-73.97775268554686 40.75460815429688)
108596532,2015-09-24,46.01,POINT (-73.97190856933594 40.75772476196289)
108596600,2015-09-24,12.95,POINT (-73.97768402099609 40.75509643554688)
108596607,2015-09-24,17.16,POINT (-73.973876953125 40.76022338867188)
108596623,2015-09-24,14.8,POINT (-73.98001861572266 40.76029968261719)
108596634,2015-09-24,6.96,POINT (-73.98012542724609 40.75788497924805)
108596658,2015-09-24,10.1,POINT (-73.97435760498048 40.75730133056641)
108596751,2015-09-24,18.3,POINT (-73.97713470458984 40.75615310668945)
108596766,2015-09-24,8.16,POINT (-73.9727783203125 40.75852966308594)
108596788,2015-09-24,19.2,POINT (-73.97889709472656 40.76084136962891)
108596895,2015-09-24,12.36,POINT (-73.9747314453125 40.7558822631836)
108596993,2015-09-24,9.75,POINT (-73.97210693359375 40.75696182250977)
108597009,2015-09-24,43.34,POINT (-73.97344970703125 40.7611198425293)
108597045,2015-09-24,14.16,POINT (-73.97474670410156 40.75606918334961)
108597156,2015-09-24,10.35,POINT (-73.97265625 40.7587890625)
108597224,2015-09-24,15.8,POINT (-73.97167205810547 40.75994110107422)
108597275,2015-09-24,6.3,POINT (-73.97549438476562 40.7554931640625)
108597449,2015-09-24,117.05,POINT (-73.97866058349609 40.76266479492188)
108597472,2015-09-24,12.8,POINT (-73.97454833984375 40.75680923461913)
108597481,2015-09-24,22.8,POINT (-73.97267150878906 40.76002502441406)
108597504,2015-09-24,11.16,POINT (-73.97208404541014 40.7568588256836)
108597534,2015-09-24,12.3,POINT (-73.97252655029298 40.75927734375)
108597591,2015-09-24,12.8,POINT (-73.97756958007811 40.75497055053711)
108597606,2015-09-24,13.5,POINT (-73.97451019287109 40.75617980957031)
108597623,2015-09-24,6.8,POINT (-73.97213745117188 40.75976181030273)
108597781,2015-09-24,8.76,POINT (-73.97831726074219 40.75441360473633)
108597784,2015-09-24,11.15,POINT (-73.97394561767578 40.7548942565918)
108597860,2015-09-24,7.56,POINT (-73.97262573242188 40.75799942016602)
108597892,2015-09-24,17.8,POINT (-73.97171020507811 40.76044845581055)
108597897,2015-09-24,9.3,POINT (-73.97328948974609 40.75544738769531)
108597915,2015-09-24,12.96,POINT (-73.97484588623048 40.75605773925781)
108597933,2015-09-24,5.8,POINT (-73.97389984130859 40.76073455810547)
108597943,2015-09-24,21.62,POINT (-73.97874450683594 40.76203155517577)
108597960,2015-09-24,20.15,POINT (-73.980224609375 40.76007461547852)
108597980,2015-09-24,5.3,POINT (-73.97176361083984 40.75761032104492)
108598016,2015-09-24,8.15,POINT (-73.97306060791014 40.75598907470703)
108598036,2015-09-24,3.3,POINT (-73.97445678710938 40.75707244873047)
108598049,2015-09-24,7.56,POINT (-73.97950744628906 40.76136779785156)
108598155,2015-09-24,9.3,POINT (-73.97353363037109 40.75779342651367)
108598230,2015-09-24,7.3,POINT (-73.97872161865234 40.75714111328125)
108598232,2015-09-24,9.3,POINT (-73.97385406494141 40.75777053833008)
108598236,2015-09-24,75.84,POINT (-73.97216796875 40.75598907470703)
108598290,2015-09-24,9.36,POINT (-73.97870635986328 40.76232147216797)
108598293,2015-09-24,12.3,POINT (-73.97435760498048 40.75742340087891)
108598363,2015-09-24,40.61,POINT (-73.97235870361328 40.75939178466797)
108598379,2015-09-24,9.35,POINT (-73.97451019287109 40.75646591186523)
108598405,2015-09-24,12.95,POINT (-73.97145080566406 40.75864028930664)
108598438,2015-09-24,6.8,POINT (-73.97316741943358 40.75545883178711)
108598446,2015-09-24,16.55,POINT (-73.97178649902342 40.75733184814453)
108598457,2015-09-24,41.21,POINT (-73.97360229492188 40.75476837158203)
108598496,2015-09-24,70.01,POINT (-73.9805908203125 40.76005554199219)
108598513,2015-09-24,9.3,POINT (-73.97898864746094 40.76218032836913)
108598542,2015-09-24,11.76,POINT (-73.97650146484375 40.75579452514648)
108598550,2015-09-24,19.0,POINT (-73.97862243652342 40.76228713989258)
108598552,2015-09-24,10.38,POINT (-73.97268676757811 40.76192092895508)
108598566,2015-09-24,10.8,POINT (-73.97927856445312 40.76179504394531)
108598729,2015-09-24,39.17,POINT (-73.9742431640625 40.75532150268555)
108598735,2015-09-24,7.8,POINT (-73.97703552246094 40.75557708740234)
108598768,2015-09-24,7.87,POINT (-73.97518157958984 40.75507736206055)
108598772,2015-09-24,36.8,POINT (-73.97267150878906 40.75773239135742)
108598776,2015-09-24,11.76,POINT (-73.97482299804686 40.75589752197266)
108598865,2015-09-24,47.81,POINT (-73.97597503662109 40.75477600097656)
108598877,2015-09-24,13.3,POINT (-73.97507476806641 40.75604248046875)
108598882,2015-09-24,72.92,POINT (-73.97920989990234 40.76184844970703)
108598883,2015-09-24,29.75,POINT (-73.97272491455078 40.75875091552734)
108599002,2015-09-24,4.8,POINT (-73.97805786132812 40.75466156005859)
108599012,2015-09-24,15.36,POINT (-73.97374725341797 40.76023864746094)
108599036,2015-09-24,8.8,POINT (-73.97487640380859 40.75672149658203)
108599078,2015-09-24,6.3,POINT (-73.9766082763672 40.75653076171875)
108599152,2015-09-24,10.8,POINT (-73.97974395751955 40.76078033447266)
108599188,2015-09-24,15.3,POINT (-73.97238159179686 40.75825881958008)
108599219,2015-09-24,8.8,POINT (-73.97496032714845 40.75603485107422)
108599251,2015-09-24,14.3,POINT (-73.97345733642578 40.75788116455078)
108599295,2015-09-24,33.84,POINT (-73.97470092773438 40.75678634643555)
108599296,2015-09-24,38.84,POINT (-73.97753143310547 40.75433731079102)
108599319,2015-09-24,5.8,POINT (-73.97308349609375 40.76172637939453)
108599384,2015-09-24,10.8,POINT (-73.97441864013672 40.75701522827149)
108599499,2015-09-24,58.34,POINT (-73.97149658203125 40.75711059570313)
108599594,2015-09-24,12.25,POINT (-73.97347259521484 40.75510025024415)
108599638,2015-09-24,19.3,POINT (-73.97392272949219 40.76066970825195)
108599716,2015-09-24,15.3,POINT (-73.97942352294923 40.76165008544922)
108599732,2015-09-24,42.84,POINT (-73.97780609130859 40.75469207763672)
108599740,2015-09-24,69.99,POINT (-73.97537231445312 40.75424957275391)
108599755,2015-09-24,49.56,POINT (-73.98027801513672 40.7608528137207)
108599773,2015-09-24,7.8,POINT (-73.97631072998048 40.7549057006836)
108599818,2015-09-24,32.75,POINT (-73.97232055664062 40.75701522827149)
108599855,2015-09-24,15.3,POINT (-73.9794921875 40.76168823242188)
108599860,2015-09-24,8.15,POINT (-73.97212982177734 40.76062774658203)
108599886,2015-09-24,7.56,POINT (-73.97248077392578 40.75860595703125)
108599924,2015-09-24,22.45,POINT (-73.97389221191406 40.75522232055664)
108599942,2015-09-24,9.8,POINT (-73.97769165039062 40.75406265258789)
108599954,2015-09-24,9.8,POINT (-73.97432708740234 40.75676345825195)
108599957,2015-09-24,5.8,POINT (-73.9735107421875 40.76105117797852)
108599964,2015-09-24,9.75,POINT (-73.971923828125 40.76001358032227)
108600025,2015-09-24,12.36,POINT (-73.97258758544923 40.75772857666016)
108600095,2015-09-24,42.41,POINT (-73.97660064697266 40.75668334960938)
108600148,2015-09-24,3.8,POINT (-73.97386932373048 40.76089477539063)
108600188,2015-09-24,9.8,POINT (-73.97822570800781 40.75453948974609)
108600239,2015-09-24,14.1,POINT (-73.97545623779298 40.75508880615234)
108600269,2015-09-24,9.75,POINT (-73.97409057617188 40.75718307495117)
108600281,2015-09-24,8.3,POINT (-73.97322082519531 40.75936508178711)
108600313,2015-09-24,41.2,POINT (-73.97514343261719 40.75591278076172)
108600315,2015-09-24,67.09,POINT (-73.9724884033203 40.75638580322266)
108600386,2015-09-24,6.3,POINT (-73.97915649414062 40.75521850585938)
108600438,2015-09-24,11.3,POINT (-73.97219848632812 40.75996017456055)
108600449,2015-09-24,9.75,POINT (-73.97189331054686 40.75992584228516)
108600543,2015-09-24,15.0,POINT (-73.97364044189453 40.75722885131836)
108600600,2015-09-24,19.75,POINT (-73.97882843017578 40.76261901855469)
108600603,2015-09-24,5.38,POINT (-73.97261810302734 40.75656509399415)
108600616,2015-09-24,14.3,POINT (-73.98009490966798 40.76108932495117)
108600660,2015-09-24,15.95,POINT (-73.97742462158203 40.75508880615234)
108600695,2015-09-24,11.16,POINT (-73.97667694091797 40.75631713867188)
108600758,2015-09-24,8.3,POINT (-73.97495269775391 40.75564575195313)
108600791,2015-09-24,4.8,POINT (-73.97940063476562 40.75521850585938)
108600857,2015-09-24,32.16,POINT (-73.97746276855469 40.75516128540039)
108600947,2015-09-24,17.3,POINT (-73.98037719726562 40.76025009155273)
108601002,2015-09-24,61.3,POINT (-73.97373199462891 40.76228332519531)
108601020,2015-09-24,12.3,POINT (-73.97708892822266 40.75442886352539)
108601060,2015-09-24,25.09,POINT (-73.97916412353516 40.7620735168457)
108601064,2015-09-24,19.56,POINT (-73.97927856445312 40.76184844970703)
108601114,2015-09-24,8.16,POINT (-73.97544097900391 40.75522994995117)
108601153,2015-09-24,19.75,POINT (-73.974853515625 40.75547027587891)
108601174,2015-09-24,70.01,POINT (-73.97201538085938 40.75699615478516)
108601199,2015-09-24,10.3,POINT (-73.97489929199219 40.75556182861328)
108601318,2015-09-24,40.61,POINT (-73.97342681884766 40.75546646118164)
108601358,2015-09-24,14.16,POINT (-73.97323608398438 40.75620269775391)
108601407,2015-09-24,15.3,POINT (-73.97926330566406 40.76200866699219)
108601412,2015-09-24,7.3,POINT (-73.9720001220703 40.7596321105957)
108601553,2015-09-24,14.16,POINT (-73.9793243408203 40.76158142089844)
108601575,2015-09-24,11.8,POINT (-73.97770690917969 40.75581359863281)
108601583,2015-09-24,8.5,POINT (-73.97635650634766 40.75533294677734)
108601594,2015-09-24,70.01,POINT (-73.97836303710938 40.76255416870117)
108601603,2015-09-24,70.01,POINT (-73.97935485839844 40.76216888427734)
108601620,2015-09-24,5.8,POINT (-73.97772979736328 40.75460433959961)
108601740,2015-09-24,4.8,POINT (-73.97292327880859 40.76196670532227)
108601834,2015-09-24,14.8,POINT (-73.97337341308594 40.75778961181641)
108601937,2015-09-24,18.36,POINT (-73.9766082763672 40.7567024230957)
108601949,2015-09-24,11.3,POINT (-73.97248077392578 40.75893020629883)
108601974,2015-09-24,5.8,POINT (-73.9752197265625 40.75656509399415)
108602040,2015-09-24,26.75,POINT (-73.97681427001955 40.75573348999024)
108602045,2015-09-24,53.19,POINT (-73.97879791259766 40.7623176574707)
108602059,2015-09-24,8.16,POINT (-73.97190093994141 40.75837707519531)
108602141,2015-09-24,12.8,POINT (-73.97738647460938 40.75809860229492)
108602221,2015-09-24,13.3,POINT (-73.97922515869139 40.75873565673828)
108602250,2015-09-24,9.35,POINT (-73.97320556640625 40.75755310058594)
108602273,2015-09-24,12.8,POINT (-73.97248077392578 40.75795364379883)
108602294,2015-09-24,4.8,POINT (-73.97538757324219 40.75557327270508)
108602300,2015-09-24,10.3,POINT (-73.9732666015625 40.75845336914063)
108602340,2015-09-24,8.75,POINT (-73.97469329833984 40.75638580322266)
108602346,2015-09-24,8.8,POINT (-73.97313690185547 40.76112747192383)
108602347,2015-09-24,7.8,POINT (-73.97920989990234 40.75642013549805)
108602363,2015-09-24,6.95,POINT (-73.97788238525391 40.75470352172852)
108602365,2015-09-24,14.8,POINT (-73.97943115234375 40.76184463500977)
108602383,2015-09-24,17.16,POINT (-73.97498321533203 40.75856781005859)
108602393,2015-09-24,13.55,POINT (-73.97486114501955 40.75601959228516)
108602454,2015-09-24,5.3,POINT (-73.97218322753906 40.75716018676758)
108602501,2015-09-24,29.3,POINT (-73.98003387451173 40.76040649414063)
108602535,2015-09-24,7.56,POINT (-73.97479248046875 40.75604629516602)
108602557,2015-09-24,44.34,POINT (-73.97685241699219 40.75660705566406)
108602593,2015-09-24,53.81,POINT (-73.97908782958984 40.76168060302734)
108602621,2015-09-24,6.3,POINT (-73.97679901123048 40.7563362121582)
108602648,2015-09-24,11.3,POINT (-73.97423553466798 40.75657653808594)
108602649,2015-09-24,9.3,POINT (-73.97315216064453 40.75845336914063)
108602655,2015-09-24,6.8,POINT (-73.97148132324219 40.75766372680664)
108602805,2015-09-24,72.89,POINT (-73.97885131835938 40.7615852355957)
108602811,2015-09-24,48.34,POINT (-73.97463226318358 40.75646209716797)
108602832,2015-09-24,8.8,POINT (-73.98018646240234 40.75813293457031)
108602848,2015-09-24,17.3,POINT (-73.97962188720702 40.76130294799805)
108602901,2015-09-24,5.3,POINT (-73.97291564941406 40.75533294677734)
108602922,2015-09-24,8.8,POINT (-73.97406005859375 40.7591667175293)
108602931,2015-09-24,18.35,POINT (-73.97756195068358 40.7551383972168)
108602974,2015-09-24,6.3,POINT (-73.97168731689453 40.75970077514648)
108603034,2015-09-24,45.39,POINT (-73.97368621826173 40.75650024414063)
108603089,2015-09-24,3.3,POINT (-73.97933959960938 40.75468826293945)
108603092,2015-09-24,12.05,POINT (-73.97629547119139 40.75678253173828)
108603106,2015-09-24,5.15,POINT (-73.97184753417969 40.75702285766602)
108603116,2015-09-24,14.75,POINT (-73.97732543945312 40.7537841796875)
108603123,2015-09-24,30.96,POINT (-73.97316741943358 40.75823974609375)
108603129,2015-09-24,7.8,POINT (-73.97435760498048 40.7565803527832)
108603189,2015-09-24,26.16,POINT (-73.97336578369139 40.75486373901367)
108603197,2015-09-24,11.8,POINT (-73.97545623779298 40.75787353515625)
108603283,2015-09-24,11.16,POINT (-73.97141265869139 40.75719833374024)
108603284,2015-09-24,13.56,POINT (-73.97599792480467 40.75693511962891)
108603315,2015-09-24,4.8,POINT (-73.97458648681641 40.75558090209961)
108603349,2015-09-24,9.68,POINT (-73.97134399414062 40.75771331787109)
108603386,2015-09-24,22.3,POINT (-73.97422027587891 40.75621032714844)
108603414,2015-09-24,21.3,POINT (-73.97914123535155 40.76181030273438)
108603421,2015-09-24,14.75,POINT (-73.97367095947266 40.76055145263672)
108603437,2015-09-24,10.3,POINT (-73.97544097900391 40.75637435913085)
108603474,2015-09-24,5.3,POINT (-73.97847747802734 40.75693130493164)
108603489,2015-09-24,58.34,POINT (-73.97844696044923 40.76176071166992)
108603530,2015-09-24,17.15,POINT (-73.97842407226562 40.76247024536133)
108603610,2015-09-24,18.5,POINT (-73.98102569580078 40.7575569152832)
108603617,2015-09-24,10.8,POINT (-73.9739532470703 40.75404739379883)
108603625,2015-09-24,9.75,POINT (-73.97794342041014 40.75447082519531)
108603644,2015-09-24,7.55,POINT (-73.97235107421875 40.7588119506836)
108603707,2015-09-24,5.3,POINT (-73.97714233398438 40.754150390625)
108603814,2015-09-24,14.8,POINT (-73.97869110107422 40.75626754760742)
108603843,2015-09-24,12.8,POINT (-73.97705078125 40.75574111938477)
108603875,2015-09-24,14.16,POINT (-73.97499847412109 40.75582885742188)
108603912,2015-09-24,45.34,POINT (-73.97531890869139 40.75473403930664)
108603945,2015-09-24,11.3,POINT (-73.97279357910156 40.75515747070313)
108603991,2015-09-24,63.35,POINT (-73.97859191894531 40.76171493530273)
108604060,2015-09-24,58.8,POINT (-73.9781951904297 40.7557487487793)
108604086,2015-09-24,56.34,POINT (-73.98007202148438 40.76030349731445)
108604089,2015-09-24,5.8,POINT (-73.9772186279297 40.75611877441406)
108604108,2015-09-24,24.8,POINT (-73.97589111328125 40.75696182250977)
108604118,2015-09-24,7.3,POINT (-73.97199249267578 40.75960159301758)
108604126,2015-09-24,5.75,POINT (-73.97257232666014 40.75917053222656)
108604162,2015-09-24,12.36,POINT (-73.97209930419923 40.75923919677734)
108604165,2015-09-24,11.0,POINT (-73.97401428222656 40.76258087158203)
108604307,2015-09-24,8.3,POINT (-73.97792053222656 40.75431442260742)
108604321,2015-09-24,56.19,POINT (-73.98062133789062 40.76018905639648)
108604352,2015-09-24,7.3,POINT (-73.9747314453125 40.75540542602539)
108604392,2015-09-24,27.3,POINT (-73.9796142578125 40.76115417480469)
108604408,2015-09-24,8.76,POINT (-73.97328948974609 40.75481414794922)
108604449,2015-09-24,58.34,POINT (-73.9778594970703 40.7545051574707)
108604492,2015-09-24,18.8,POINT (-73.98091125488281 40.75934600830078)
108604515,2015-09-24,40.42,POINT (-73.97216796875 40.7557487487793)
108604516,2015-09-24,11.3,POINT (-73.97384643554686 40.75761795043945)
108604566,2015-09-24,10.3,POINT (-73.97248077392578 40.75868225097656)
108604720,2015-09-24,8.16,POINT (-73.97516632080078 40.75497055053711)
108604771,2015-09-24,4.3,POINT (-73.97509765625 40.75735092163085)
108604782,2015-09-24,44.21,POINT (-73.97162628173827 40.75745010375977)
108604812,2015-09-24,5.8,POINT (-73.9742889404297 40.75613021850585)
108604829,2015-09-24,17.0,POINT (-73.97685241699219 40.75429153442383)
108604871,2015-09-24,9.3,POINT (-73.97383880615234 40.75690078735352)
108604887,2015-09-24,13.8,POINT (-73.97871398925781 40.76176071166992)
108604997,2015-09-24,10.3,POINT (-73.97267150878906 40.7581787109375)
108605019,2015-09-24,6.95,POINT (-73.97877502441406 40.75645446777344)
108605045,2015-09-24,41.8,POINT (-73.97810363769531 40.76211166381836)
108605063,2015-09-24,12.8,POINT (-73.975830078125 40.7545166015625)
108605096,2015-09-24,13.56,POINT (-73.97440338134766 40.75667190551758)
108605101,2015-09-24,11.8,POINT (-73.97352600097656 40.76052093505859)
108605141,2015-09-24,9.36,POINT (-73.97203826904298 40.75653839111328)
108605157,2015-09-24,20.15,POINT (-73.97897338867188 40.76180648803711)
108605163,2015-09-24,24.36,POINT (-73.98074340820312 40.75912857055664)
108605224,2015-09-24,12.36,POINT (-73.97954559326173 40.75547027587891)
108605244,2015-09-24,14.3,POINT (-73.97305297851562 40.75743103027344)
108605249,2015-09-24,7.8,POINT (-73.97332763671875 40.76094055175781)
108605265,2015-09-24,19.9,POINT (-73.9803009033203 40.7600212097168)
108605273,2015-09-24,47.84,POINT (-73.97855377197266 40.76189041137695)
108605306,2015-09-24,10.3,POINT (-73.97841644287109 40.75427627563477)
108605307,2015-09-24,10.8,POINT (-73.97257995605469 40.75886154174805)
108605355,2015-09-24,5.3,POINT (-73.97308349609375 40.75819396972656)
108605390,2015-09-24,7.8,POINT (-73.97575378417969 40.75443267822266)
108605391,2015-09-24,8.5,POINT (-73.97889709472656 40.7572135925293)
108605472,2015-09-24,9.3,POINT (-73.97360229492188 40.76081085205078)
108605484,2015-09-24,11.0,POINT (-73.97248077392578 40.75569152832031)
108605526,2015-09-24,8.8,POINT (-73.98118591308595 40.75902938842773)
108605535,2015-09-24,12.3,POINT (-73.97537994384766 40.75468063354492)
108605541,2015-09-24,69.99,POINT (-73.97475433349609 40.75592422485352)
108605562,2015-09-24,43.61,POINT (-73.97251892089844 40.75947952270508)
108605632,2015-09-24,26.8,POINT (-73.97285461425781 40.75839996337891)
108605678,2015-09-24,61.61,POINT (-73.97920227050781 40.7617416381836)
108605711,2015-09-24,13.56,POINT (-73.97383880615234 40.75603103637695)
108605779,2015-09-24,41.75,POINT (-73.97352600097656 40.75802230834961)
108605780,2015-09-24,19.55,POINT (-73.97771453857422 40.75482177734375)
108605848,2015-09-24,10.8,POINT (-73.97285461425781 40.75758361816406)
108605981,2015-09-24,25.55,POINT (-73.98088836669923 40.75762557983398)
108606001,2015-09-24,25.59,POINT (-73.97271728515625 40.75593566894531)
108606094,2015-09-24,51.84,POINT (-73.97483825683594 40.75541687011719)
108606116,2015-09-24,9.35,POINT (-73.97229766845702 40.75755310058594)
108606143,2015-09-24,5.59,POINT (-73.97740173339844 40.75425338745117)
108606204,2015-09-24,42.75,POINT (-73.97402191162109 40.75516510009766)
108606209,2015-09-24,11.8,POINT (-73.97260284423827 40.75845336914063)
108606217,2015-09-24,8.75,POINT (-73.97499847412109 40.75559234619141)
108606253,2015-09-24,17.75,POINT (-73.97311401367188 40.758544921875)
108606345,2015-09-24,7.8,POINT (-73.97415161132812 40.75989532470703)
108606398,2015-09-24,57.39,POINT (-73.97979736328125 40.7608757019043)
108606462,2015-09-24,10.8,POINT (-73.97930145263672 40.7552604675293)
108606494,2015-09-24,7.55,POINT (-73.9732666015625 40.76078414916992)
108606500,2015-09-24,5.8,POINT (-73.97392272949219 40.7574462890625)
108606509,2015-09-24,20.3,POINT (-73.97257232666014 40.75590133666992)
108606538,2015-09-24,20.55,POINT (-73.97966766357422 40.76083755493164)
108606553,2015-09-24,19.3,POINT (-73.97409057617188 40.75408935546875)
108606705,2015-09-24,47.85,POINT (-73.98041534423827 40.75964736938477)
108606798,2015-09-24,8.75,POINT (-73.97232055664062 40.75895309448241)
108606833,2015-09-24,7.3,POINT (-73.97203826904298 40.76020812988281)
108606924,2015-09-24,11.16,POINT (-73.97296142578125 40.7577018737793)
108606948,2015-09-24,18.96,POINT (-73.97313690185547 40.75558853149415)
108606969,2015-09-24,25.38,POINT (-73.97750091552734 40.75503540039063)
108606989,2015-09-24,8.16,POINT (-73.97836303710938 40.75656127929688)
108607027,2015-09-24,17.75,POINT (-73.98042297363281 40.76018524169922)
108607122,2015-09-24,10.8,POINT (-73.97861480712891 40.76189041137695)
108607158,2015-09-24,10.3,POINT (-73.97386169433594 40.75758361816406)
108607165,2015-09-24,6.3,POINT (-73.97267913818358 40.76148223876953)
108607205,2015-09-24,20.3,POINT (-73.97978973388672 40.75994110107422)
108607206,2015-09-24,4.3,POINT (-73.97236633300781 40.76164627075195)
108607208,2015-09-24,9.3,POINT (-73.97245788574219 40.75918579101562)
108607211,2015-09-24,14.12,POINT (-73.97322845458984 40.75777053833008)
108607263,2015-09-24,10.3,POINT (-73.97390747070312 40.75734329223633)
108607323,2015-09-24,16.64,POINT (-73.97357177734375 40.75701141357422)
108607337,2015-09-24,19.12,POINT (-73.97834014892578 40.76203155517577)
108607339,2015-09-24,8.76,POINT (-73.97521209716798 40.75460052490234)
