,bike_date,km_score,decision_function,bike_trip_count_x,tripduration_x,bike_trip_count_y,tripduration_y
237,2015-08-26,0.279924118204,0.101292051798,42458,13.6518206227,1.16151314644,-0.26873988411
347,2015-12-14,0.275814501076,-0.00114006180679,32152,13.172555362,0.389603523758,-0.424875847594
126,2015-05-07,0.275171176833,0.106672238844,34558,14.6316337751,0.569810641183,0.0504655395322
244,2015-09-02,0.271792460908,0.0379401185351,42797,13.9623338084,1.18690392484,-0.167580297966
109,2015-04-20,0.268122289975,0.0274657487549,11071,11.6176497155,-1.18934337668,-0.931436016165
62,2015-03-04,0.266884004947,0.0409320902603,7455,11.2642521797,-1.46017834617,-1.04656654879
360,2015-12-27,0.266860922272,0.0510254045247,13014,18.4765637006,-1.04381452,1.30307424639
310,2015-11-07,0.265584951893,0.0380415645913,35184,19.6200829923,0.616697447296,1.67561217267
311,2015-11-08,0.264964892697,0.0243633712026,31923,18.6944209504,0.37245164101,1.37404820254
98,2015-04-09,0.264701307202,0.105499662393,16352,11.4220890411,-0.793801486766,-0.995146150858
115,2015-04-26,0.263126645407,0.00650621945471,21359,17.8194203848,-0.418781936912,1.08898882612
49,2015-02-19,0.26122002035,0.097645695426,7690,9.55942782835,-1.44257706912,-1.60196752295
56,2015-02-26,0.25928859276,0.090311751674,9810,10.8582059123,-1.28379108036,-1.17884908704
61,2015-03-03,0.256270536732,0.0546693235237,6472,12.3175216316,-1.5338041136,-0.70343038983
172,2015-06-22,0.256057678091,0.106462237171,37315,14.5443923355,0.776307325614,0.0220438546291
239,2015-08-28,0.255347424866,0.0520931765784,41396,14.5672528747,1.08197035397,0.0294914052841
338,2015-12-05,0.25415734649,0.0718342725935,26057,17.154699313,-0.0669061939095,0.872434709845
31,2015-02-01,0.252749174569,0.0727447174709,6365,10.2556166536,-1.54181831209,-1.37516178111
19,2015-01-20,0.251424240357,0.031035565448,15946,10.4154019817,-0.824210501593,-1.32310660791
268,2015-09-26,0.243843539828,0.0454107276673,42147,20.7461741049,1.13821954149,2.0424723131
90,2015-04-01,0.243755348869,0.0506703807706,19938,12.057026783,-0.525213488808,-0.788294905384
92,2015-04-03,0.241584017278,-0.0328364562643,14607,12.5702745259,-0.924500331283,-0.621088063136
219,2015-08-08,0.240865861169,0.0215782813166,38372,20.8506463046,0.855475622837,2.07650746835
334,2015-12-01,0.240244770295,0.0901429427998,18189,12.1455275166,-0.65621192953,-0.759462965239
95,2015-04-06,0.239664804537,0.0133337128869,23172,14.3855083722,-0.282989956907,-0.0297176702166
328,2015-11-25,0.238553488692,0.0129443458849,29902,14.0805297305,0.221080658335,-0.129074201915
330,2015-11-27,0.238367951808,0.104365543823,22535,18.2518304859,-0.330700652584,1.22986022509
255,2015-09-13,0.237447464847,0.10174774846,34428,19.224497502,0.560073764514,1.54673756664
47,2015-02-17,0.235722074149,0.0104003009328,4746,10.4100294985,-1.66307987614,-1.32485686586
332,2015-11-29,0.23563693873,-0.077981009555,18150,15.7235812672,-0.65913299253,0.406202305233
134,2015-05-15,0.228558331687,0.015371311155,34634,15.1855113472,0.575502969082,0.230908846125
354,2015-12-21,0.222224316107,0.036083250327,29451,12.5691148009,0.187301186199,-0.621465880608
357,2015-12-24,0.219415806617,0.0114086013455,18195,15.9040945315,-0.655762535222,0.465010265555
88,2015-03-30,0.214163486419,0.0538496281294,17847,11.759343307,-0.681827405074,-0.885274803896
198,2015-07-18,0.212251681216,0.0364722106782,28568,18.1032973957,0.121165323902,1.1814708277
11,2015-01-12,0.210455053567,0.0538026465617,8534,10.0172252168,-1.37936226982,-1.45282540441
226,2015-08-15,0.208043249285,0.0345190660859,37541,20.6289390267,0.793234511208,2.00427924259
340,2015-12-07,0.207497909492,0.0908524335348,33717,13.7761663256,0.50682053904,-0.22823030056
280,2015-10-08,0.205656759086,0.0695392123627,49697,15.8628086202,1.7037073788,0.451560061552
33,2015-02-03,0.204212209178,-0.0256964894666,4684,12.4728864219,-1.66772361732,-0.652815348013
1,2015-01-02,0.202155686827,0.108275907284,11183,11.8134668694,-1.18095468293,-0.867642325082
266,2015-09-24,0.197544614107,0.108790976869,52177,16.7500431224,1.88945702602,0.740605033507
361,2015-12-28,0.194910998586,0.00627359167844,18614,14.1891049748,-0.624379832728,-0.0937023488541
285,2015-10-13,0.192636416908,0.0821256594873,48581,15.8079084416,1.62012003755,0.433674575175
339,2015-12-06,0.19150796847,0.0773055144011,24594,16.917215581,-0.17648350596,0.795066800361
105,2015-04-16,0.18313949423,0.0551868228366,26880,12.8966517857,-0.00526427469048,-0.514760248256
50,2015-02-20,0.182914727962,-0.0369190824981,6080,9.66595394737,-1.56316454171,-1.56726323789
70,2015-03-12,0.171346377062,0.0991559215456,17332,11.7791368567,-0.720400416493,-0.878826423001
307,2015-11-04,0.168689603796,0.0114660258298,48980,15.8932217232,1.65000475902,0.461468101036
297,2015-10-25,0.167006370795,0.098731327736,28950,17.4692573402,0.149776761498,0.97491203227
298,2015-10-26,0.164424643039,-0.0799247998797,41734,14.3832366895,1.1072862333,-0.030457743388
59,2015-03-01,0.162125681912,0.0937681936757,2842,11.9954257565,-1.80568766981,-0.808363406934
294,2015-10-22,0.160037992982,0.0467952775555,49096,15.3131008636,1.65869304897,0.272475205518
209,2015-07-29,0.159202799564,0.0369559878762,39089,13.3540382205,0.909178242618,-0.365752011001
252,2015-09-10,0.141898652711,0.107836761888,22034,11.8189616048,-0.368225077285,-0.865852239545
83,2015-03-25,0.139195933731,0.10546770184,14530,11.2887818307,-0.930267558233,-1.03857523167
27,2015-01-28,0.134532515646,0.0990722927043,5373,13.7459519821,-1.61611817098,-0.238073587804
227,2015-08-16,0.130206241268,0.014458572908,30016,17.6569829424,0.229619150183,1.03606964199
273,2015-10-01,0.125196233444,0.0422954878483,34348,17.2651973914,0.55408184041,0.908432987506
103,2015-04-14,0.124962667938,0.0424336033574,22504,12.2355136865,-0.333022523175,-0.730147096809
283,2015-10-11,0.119937740651,0.095079303039,38592,22.4110178275,0.871953414123,2.5848483207
178,2015-06-28,0.118401995229,0.043583054002,20381,16.8355330945,-0.492033209082,0.768456121947
9,2015-01-10,0.118252530879,0.0253202100953,6026,9.55111184866,-1.56720909048,-1.6046767189
324,2015-11-21,0.116051219194,0.101410997929,27682,16.5737663464,0.0548047644513,0.683177244492
177,2015-06-27,0.113040294069,0.0913961059908,15271,15.6070329382,-0.87476736122,0.368232965229
243,2015-09-01,0.107247526992,0.105089682681,42886,13.8442848482,1.1935699404,-0.206038516529
91,2015-04-02,0.0995566554835,0.0406735358005,23970,14.2389236546,-0.22322051397,-0.0774723229985
53,2015-02-23,0.0991465746312,0.103432541311,7408,10.0997570194,-1.46369860158,-1.42593803413
181,2015-07-01,0.0974695527381,0.0499228591045,37190,13.9638343641,0.766944944202,-0.167091444051
269,2015-09-27,0.0970323832944,0.0430450988439,37863,20.566912289,0.817352005726,1.98407205205
137,2015-05-18,0.0944036475257,0.0878730724036,31249,13.5915389292,0.321969680435,-0.288378570793
292,2015-10-20,0.081689843539,0.0574893763531,44940,14.9317979528,1.34741259177,0.148253605839
309,2015-11-06,0.0751634995483,0.0491779716332,46742,15.6788755295,1.48238068221,0.391637983544
32,2015-02-02,0.0745713740084,-0.130997671273,1409,15.3484740951,-1.91301801033,0.283999165281
158,2015-06-08,0.0729618098047,0.103431051658,33276,13.792793605,0.473790057418,-0.222813433319
39,2015-02-09,0.0632362799314,-0.00792259358378,5123,10.1424946321,-1.6348429338,-1.41201489205
348,2015-12-15,0.06300190092,0.0275804331575,38216,12.8974774963,0.843791370835,-0.514491246653
316,2015-11-13,0.0563458355877,0.0503182383314,38534,14.195619453,0.867609269148,-0.0915800495476
197,2015-07-17,0.0523881907441,0.0399530405279,39231,15.7018684204,0.919813907903,0.399128652
335,2015-12-02,0.0506369508916,0.0766766630034,23515,12.6663406336,-0.257299582311,-0.589791460779
63,2015-03-05,0.0375216304004,0.0507791929309,1623,15.067159581,-1.89698961335,0.192351978849
13,2015-01-14,0.0340389067504,0.10257088558,12951,9.98370782179,-1.04853316023,-1.46374476617
